;0
0;0.00023103831874493703
1;-0.002711351890458858
2;-0.0029426520427827175
3;-0.0037387318430784854
4;-0.004097357712780809
5;-0.004461496540133011
6;-0.004975873423494147
7;-0.004174386237801318
8;-0.004991116115100335
9;-0.0054056559910485346
10;-0.004531604660016992
11;-0.003057775933107513
12;-0.0028393416120276868
13;-0.003752356467349594
14;-0.003948325448626634
15;-0.0047193759936600835
16;-0.004595553856410724
17;-0.003672889932156645
18;-0.0043160104770410615
19;-0.003964410135272515
20;-0.003580188094685764
21;-0.007146163248263813
22;-0.007553577243396544
23;-0.004136558755331868
24;-0.004709926416166709
25;-0.004772016391533978
26;-0.004355778173944662
27;-0.0036220148842481623
28;-0.0046447441000934545
29;-0.004578577446577768
30;-0.004180693793980118
31;-0.004615645977198573
32;-0.00403263845272467
33;-0.003997649849030293
34;-0.00501127104295396
35;-0.0057245614167074806
36;-0.007096663744633428
37;-0.004930820446878185
38;-0.004911950484580172
39;-0.00639915212163667
40;-0.009391065869083334
41;-0.017143745018002605
42;-0.014127646873339485
43;-0.026741412122461193
44;-0.015510157034157307
45;-0.011311533330691495
46;-0.01325239882489964
47;-0.019279939370523188
48;-0.02611406767636965
49;-0.01936421894694457
50;-0.019745028184409305
51;-0.02691986730852448
52;-0.01890195673977804
53;-0.023504253745202194
54;-0.021247312338681136
55;-0.02350993738988838
56;-0.028830079445630496
57;-0.028339929324425927
58;-0.018636415004666253
59;-0.02459174853693285
60;-0.023847200709211164
61;-0.02089168810393166
62;-0.032173072423608305
63;-0.020081126416891755
64;-0.016397987591038162
65;-0.012836545022748638
66;-0.010387618206699943
67;-0.010023533786282948
68;-0.014925815831108556
69;-0.014311047984807859
70;-0.015796492520737834
71;-0.024067621276992388
72;-0.025611933506712294
73;-0.023958288992087334
74;-0.02046630949937838
75;-0.009898264281474488
76;-0.007103650125527235
77;-0.010331717940072534
78;-0.00798759635962842
79;-0.011727198587774884
80;-0.020439535196319265
81;-0.00880905760228216
82;-0.014852387793024764
83;-0.009543178445172515
84;-0.011501359516795102
85;-0.015417731797044728
86;-0.02642682036087115
87;-0.01604509074982092
88;-0.011852103567725833
89;-0.012690447686185703
90;-0.02467746451859541
91;-0.021372331934133258
92;-0.022112990182213334
93;-0.014617579367279443
94;-0.019376960311791678
95;-0.022374453698630593
96;-0.020909844827724736
97;-0.016437540068252713
98;-0.022090186190305325
99;-0.025892698749649466
100;-0.03348763326655168
101;-0.024446971760603668
102;-0.025893518377779454
103;-0.026309230372888393
104;-0.021705372286666934
105;-0.023213036682637182
106;-0.02117360434283637
107;-0.02355008969841917
108;-0.03325221041029256
109;-0.03492714385485807
110;-0.03319259782496068
111;-0.035425378523731156
112;-0.036562122777498075
113;-0.030288719421012175
114;-0.026572000204278433
115;-0.025835022300344256
116;-0.03263290268666762
117;-0.032580351103749884
118;-0.030484755647766263
119;-0.030423318950049363
120;-0.030663601958277286
121;-0.02875524203400808
122;-0.029180699314312226
123;-0.025443208758519752
124;-0.02550984216461593
125;-0.027484055394155802
126;-0.021449180089733448
127;-0.027692310746850347
128;-0.032247998049050895
129;-0.023778155761127493
130;-0.02724574657987742
131;-0.030016120518916355
132;-0.02938411987910546
133;-0.030957214256923236
134;-0.017004461344170874
135;-0.019799804185219254
136;-0.02697386815077894
137;-0.027486909086299933
138;-0.015373236099212945
139;-0.014528461100682009
140;-0.011527668392012275
141;-0.010328037697064685
142;-0.011442736763535927
143;-0.013086126331946632
