,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.053,0.001,-0.332,0.386,3.901
1,0.053,0.001,-0.313,0.367,3.952
2,0.053,0.0,-0.3,0.353,4.0
3,0.223,0.001,-0.222,0.446,4.046
4,0.223,0.001,-0.214,0.438,4.08
5,0.053,0.001,-0.231,0.285,4.113
6,0.053,0.001,-0.273,0.327,4.148
7,0.053,0.0,-0.309,0.362,4.19
8,0.053,0.001,-0.301,0.355,4.238
9,0.053,0.001,-0.298,0.352,4.284
10,0.053,0.001,-0.332,0.386,4.329
11,0.053,0.001,-0.309,0.363,4.38
12,0.053,0.0,-0.326,0.379,4.428
13,0.053,0.001,-0.344,0.398,4.478
14,0.223,0.001,-0.311,0.535,4.53
15,0.223,0.001,-0.303,0.527,4.578
16,0.053,0.001,-0.319,0.373,4.625
17,0.053,0.0,-0.31,0.363,4.673
18,0.053,0.001,-0.274,0.328,4.721
19,0.053,0.001,-0.312,0.366,4.763
20,0.053,0.001,-0.319,0.373,4.811
21,0.053,0.001,-0.302,0.356,4.86
22,0.223,0.001,-0.31,0.534,4.906
23,0.223,0.0,-0.338,0.561,4.953
24,0.053,0.001,-0.284,0.338,5.005
25,0.053,0.001,-0.265,0.319,5.049
26,0.053,0.001,-0.328,0.382,5.09
27,0.053,0.001,-0.309,0.363,5.14
28,0.053,0.0,-0.307,0.36,5.187
29,0.053,0.001,-0.328,0.382,5.234
30,0.053,0.001,-0.33,0.384,5.284
31,0.223,0.001,-0.332,0.556,5.335
32,0.223,0.001,-0.331,0.555,5.386
33,0.053,0.0,-0.298,0.351,5.437
34,0.053,0.001,-0.264,0.318,5.482
35,0.053,0.001,-0.323,0.377,5.523
36,0.053,0.001,-0.339,0.393,5.572
37,0.053,0.001,-0.326,0.38,5.624
38,0.053,0.0,-0.333,0.386,5.674
39,0.115,0.001,-0.314,0.43,5.725
40,0.115,0.001,-0.135,0.251,5.773
41,0.053,0.001,-0.117,0.171,5.794
42,0.223,0.001,-0.246,0.47,5.812
43,0.223,0.001,-0.236,0.46,5.85
44,0.053,0.0,0.088,-0.035,5.886
45,0.053,0.001,0.057,-0.003,5.872
46,0.113,0.001,0.068,0.046,5.864
47,0.073,0.001,0.119,-0.045,5.853
48,0.073,0.001,0.372,-0.298,5.835
49,0.413,0.0,0.009,0.404,5.778
50,0.28300000000000003,0.001,-0.044,0.328,5.776
