,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.059000000000000004,0.006,-0.313,0.378,3.898
1,0.059000000000000004,0.006,-0.313,0.378,3.946
2,0.059000000000000004,0.006,-0.302,0.367,3.994
3,0.281,0.0,-0.222,0.503,4.04
4,0.281,0.006,-0.214,0.501,4.074
5,0.059000000000000004,0.006,-0.231,0.296,4.107
6,0.059000000000000004,0.006,-0.282,0.347,4.143
7,0.059000000000000004,0.006,-0.398,0.463,4.186
8,0.233,0.006,-0.466,0.705,4.247
9,0.233,0.006,-0.489,0.728,4.318
10,0.059000000000000004,0.006,-0.522,0.587,4.393
11,0.059000000000000004,0.006,-0.5,0.565,4.473
12,0.059000000000000004,0.006,-0.517,0.582,4.55
13,0.281,0.006,-0.535,0.822,4.629
14,0.281,0.006,-0.503,0.79,4.711
15,0.059000000000000004,0.006,-0.493,0.558,4.788
16,0.059000000000000004,0.006,-0.51,0.575,4.864
17,0.059000000000000004,0.0,-0.502,0.561,4.942
18,0.233,0.006,-0.465,0.704,5.019
19,0.233,0.006,-0.503,0.742,5.09
20,0.281,0.006,-0.509,0.796,5.167
21,0.281,0.006,-0.494,0.781,5.246
22,0.059000000000000004,0.006,-0.5,0.565,5.321
23,0.059000000000000004,0.006,-0.53,0.595,5.398
24,0.233,0.006,-0.475,0.714,5.479
25,0.233,0.006,-0.456,0.695,5.552
26,0.059000000000000004,0.006,-0.518,0.583,5.622
27,0.281,0.006,-0.499,0.786,5.702
28,0.281,0.006,-0.498,0.785,5.778
29,0.059000000000000004,0.006,-0.519,0.584,5.855
30,0.059000000000000004,0.006,-0.521,0.586,5.934
31,0.059000000000000004,0.0,-0.523,0.582,6.014
32,0.059000000000000004,0.006,-0.522,0.587,6.094
33,0.233,0.006,-0.489,0.728,6.174
34,0.455,0.006,-0.456,0.917,6.249
35,0.281,0.006,-0.514,0.801,6.319
36,0.059000000000000004,0.006,-0.529,0.594,6.398
37,0.059000000000000004,0.006,-0.517,0.582,6.479
38,0.059000000000000004,0.006,-0.524,0.589,6.559
39,0.059000000000000004,0.006,-0.504,0.569,6.639
40,0.059000000000000004,0.006,-0.327,0.392,6.716
41,0.281,0.006,-0.309,0.596,6.766
42,0.281,0.0,-0.437,0.718,6.814
43,0.059000000000000004,0.006,-0.428,0.493,6.881
44,0.059000000000000004,0.006,-0.104,0.169,6.946
45,0.233,0.006,-0.135,0.374,6.962
46,0.233,0.006,-0.125,0.364,6.983
47,0.059000000000000004,0.0,-0.073,0.132,7.002
48,0.059000000000000004,0.006,0.182,-0.117,7.013
49,0.162,0.006,-0.183,0.351,6.986
50,0.131,0.006,-0.236,0.373,7.014
51,2.2880000000000003,0.006,-0.053,2.347,7.05
52,2.51,0.0,-0.17,2.68,7.058
53,0.353,0.006,-0.312,0.671,7.084
54,0.35100000000000003,0.006,-0.138,0.495,7.132
55,0.23399999999999999,0.006,-0.284,0.524,7.153
56,0.131,0.006,0.002,0.135,7.197
57,0.131,0.006,0.317,-0.18,7.196
58,0.305,0.0,0.086,0.219,7.148
59,0.527,0.006,0.178,0.355,7.134
60,0.53,0.006,0.094,0.442,7.107
61,0.191,0.006,0.104,0.093,7.093
62,0.191,0.006,0.237,-0.04,7.077
63,0.6859999999999999,0.0,0.367,0.319,7.04
64,0.134,0.006,-0.113,0.253,6.984
65,0.134,0.006,-0.195,0.335,7.002
66,0.134,0.006,-0.153,0.293,7.032
67,0.677,0.006,-0.023,0.706,7.055
68,0.677,0.0,0.188,0.489,7.059
69,0.281,0.006,0.137,0.15,7.03
70,0.266,0.006,0.1,0.172,7.009
71,0.266,0.006,-0.084,0.356,6.993
72,2.126,0.006,0.018,2.114,7.006
73,5.447,0.0,0.028,5.419,7.003
74,3.761,0.006,0.092,3.675,6.999
75,0.63,0.006,-0.101,0.737,6.985
76,0.23399999999999999,0.006,-0.433,0.673,7.001
77,0.23399999999999999,0.006,-0.466,0.706,7.067
78,0.249,0.006,-0.506,0.761,7.138
79,0.249,0.0,-0.405,0.654,7.216
80,0.47100000000000003,0.006,-0.249,0.726,7.278
81,0.588,0.006,-0.432,1.026,7.316
82,0.45299999999999996,0.006,-0.456,0.915,7.383
83,0.45299999999999996,0.006,-0.459,0.918,7.453
84,0.43799999999999994,0.0,-0.289,0.727,7.523
85,0.521,0.006,-0.324,0.851,7.567
86,1.036,0.006,-0.156,1.198,7.617
87,0.578,0.006,-0.18,0.764,7.641
88,0.518,0.006,-0.207,0.731,7.668
89,3.56,2.346,0.119,5.787,7.7
90,3.77,3.6959999999999997,0.243,7.223,7.682
91,3.687,3.69,0.239,7.138,7.644
92,3.48,3.684,0.205,6.959,7.608
93,0.321,3.684,-0.017,4.022,7.576
94,0.321,3.684,0.272,3.733,7.579
95,3.48,0.366,0.29,3.556,7.537
96,3.741,0.0,0.468,3.273,7.493
97,0.349,0.006,0.984,-0.629,7.421
98,0.595,0.006,1.117,-0.516,7.27
99,3.9930000000000003,0.006,1.238,2.761,7.099
100,4.988,0.006,1.303,3.691,6.909
101,1.757,0.0,0.979,0.778,6.709
102,4.856,0.006,1.153,3.709,6.559
103,3.585,0.006,1.241,2.35,6.383
104,0.85,0.006,1.005,-0.149,6.192
105,0.233,0.96,1.131,0.062,6.038
106,0.281,3.702,1.15,2.833,5.865
107,0.648,3.69,1.174,3.164,5.688
108,0.445,3.684,1.192,2.937,5.508
109,0.76,3.69,1.357,3.093,5.326
110,0.82,3.69,0.847,3.663,5.118
111,0.963,3.684,0.683,3.964,4.988
112,0.982,3.678,0.81,3.85,4.883
113,1.02,2.67,1.062,2.628,4.759
114,1.2830000000000001,0.768,0.981,1.07,4.596
115,1.344,0.006,0.933,0.417,4.445
116,1.022,0.006,0.876,0.152,4.302
117,1.082,0.006,0.802,0.286,4.168
118,1.1179999999999999,0.0,0.453,0.665,4.045
119,0.883,0.006,-0.189,1.078,3.976
120,0.853,0.006,0.02,0.839,4.005
121,1.075,0.006,0.009,1.072,4.001
122,4.117,0.006,0.236,3.887,4.0
123,3.946,0.006,0.211,3.741,3.964
124,0.8370000000000001,0.006,0.068,0.775,3.931
125,0.961,0.006,0.197,0.77,3.921
126,0.8490000000000001,0.0,0.055,0.794,3.891
127,0.789,0.006,0.254,0.541,3.882
128,0.9109999999999999,0.006,0.309,0.608,3.843
129,0.8109999999999999,0.006,-0.195,1.012,3.796
130,1.053,0.006,-0.187,1.246,3.826
131,0.491,0.006,0.077,0.42,3.855
132,0.46299999999999997,0.006,0.043,0.426,3.843
133,0.745,0.0,0.035,0.71,3.836
134,0.059000000000000004,0.006,-0.197,0.262,3.831
135,0.455,0.006,0.037,0.424,3.861
136,0.455,0.006,0.077,0.384,3.855
137,0.059000000000000004,0.006,-0.205,0.27,3.844
138,0.059000000000000004,0.006,-0.21,0.275,3.875
139,0.059000000000000004,0.0,-0.076,0.135,3.907
