,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.048,0.001,-0.332,0.381,3.901
1,0.22699999999999998,0.001,-0.313,0.541,3.952
2,0.22699999999999998,0.001,-0.3,0.528,4.0
3,0.231,0.001,-0.222,0.454,4.046
4,0.048,0.001,-0.214,0.263,4.08
5,0.166,0.001,-0.231,0.398,4.113
6,0.166,0.001,-0.273,0.44,4.148
7,0.048,0.001,-0.309,0.358,4.19
8,0.22699999999999998,0.0,-0.301,0.528,4.238
9,0.22699999999999998,0.001,-0.298,0.526,4.284
10,0.22699999999999998,0.001,-0.332,0.56,4.329
11,0.231,0.001,-0.309,0.541,4.38
12,0.166,0.001,-0.326,0.493,4.428
13,0.048,0.001,-0.344,0.393,4.478
14,0.048,0.001,-0.311,0.36,4.53
15,0.048,0.001,-0.303,0.352,4.578
16,0.048,0.001,-0.319,0.368,4.625
17,0.048,0.001,-0.31,0.359,4.673
18,0.231,0.001,-0.274,0.506,4.721
19,0.048,0.001,-0.312,0.361,4.763
20,0.166,0.001,-0.319,0.486,4.811
21,0.345,0.0,-0.302,0.647,4.86
22,0.22699999999999998,0.001,-0.31,0.538,4.906
23,0.048,0.001,-0.338,0.387,4.953
24,0.048,0.001,-0.284,0.333,5.005
25,0.231,0.001,-0.265,0.497,5.049
26,0.048,0.001,-0.328,0.377,5.09
27,0.166,0.001,-0.309,0.476,5.14
28,0.166,0.001,-0.307,0.474,5.187
29,0.048,0.001,-0.328,0.377,5.234
30,0.22699999999999998,0.001,-0.33,0.558,5.284
31,0.22699999999999998,0.0,-0.332,0.559,5.335
32,0.048,0.001,-0.331,0.38,5.386
33,0.166,0.001,-0.298,0.465,5.437
34,0.349,0.001,-0.264,0.614,5.482
35,0.048,0.001,-0.323,0.372,5.523
36,0.048,0.0,-0.339,0.387,5.572
37,0.22699999999999998,0.001,-0.326,0.554,5.624
38,0.22699999999999998,0.001,-0.333,0.561,5.674
39,0.048,0.001,-0.314,0.363,5.725
40,0.048,0.001,-0.135,0.184,5.773
41,0.231,0.0,-0.117,0.348,5.794
42,0.166,0.001,-0.246,0.413,5.812
43,0.166,0.001,-0.236,0.403,5.85
44,0.22699999999999998,0.001,0.088,0.14,5.886
45,0.22699999999999998,0.001,0.057,0.171,5.872
46,0.22699999999999998,0.0,0.068,0.159,5.864
47,0.048,0.001,0.119,-0.07,5.853
48,0.349,0.001,0.372,-0.022,5.835
49,0.349,0.001,0.009,0.341,5.778
50,0.048,0.001,-0.044,0.093,5.776
51,0.048,0.0,0.14,-0.092,5.783
52,0.048,0.001,0.022,0.027,5.762
53,0.22699999999999998,0.001,-0.12,0.348,5.758
54,0.22699999999999998,0.001,0.055,0.173,5.777
55,0.048,0.001,-0.092,0.141,5.768
56,0.048,0.001,0.194,-0.145,5.782
57,0.231,0.0,0.506,-0.275,5.753
58,0.048,0.001,0.106,-0.057,5.675
59,0.166,0.001,0.178,-0.011,5.659
60,0.17600000000000002,0.001,0.094,0.083,5.632
61,0.057999999999999996,0.001,0.104,-0.045,5.617
62,0.25,0.0,0.237,0.013,5.601
63,0.25,0.001,0.366,-0.115,5.565
64,0.071,0.001,-0.112,0.184,5.509
65,0.166,0.001,-0.195,0.362,5.526
66,0.166,0.001,-0.152,0.319,5.556
67,0.231,0.0,-0.022,0.253,5.579
68,0.19399999999999998,0.001,0.189,0.006,5.583
69,0.373,0.001,0.138,0.236,5.554
70,2.8489999999999998,0.001,0.147,2.703,5.532
71,2.647,0.001,0.108,2.54,5.51
72,2.537,0.001,0.209,2.329,5.493
73,2.537,0.0,0.221,2.316,5.461
74,2.838,0.001,0.283,2.556,5.427
75,2.665,0.001,0.091,2.575,5.384
76,0.071,0.001,-0.242,0.314,5.37
77,0.171,0.001,-0.275,0.447,5.407
78,0.237,0.0,-0.315,0.552,5.449
79,0.265,0.218,-0.282,0.765,5.498
80,0.086,0.616,-0.249,0.951,5.541
81,0.086,0.073,-0.264,0.423,5.579
82,0.076,0.001,-0.265,0.342,5.619
83,0.259,0.001,-0.268,0.528,5.66
84,2.077,0.001,-0.096,2.174,5.701
85,0.086,0.243,-0.208,0.537,5.716
86,0.20600000000000002,0.616,-0.157,0.979,5.748
87,0.29600000000000004,0.615,-0.179,1.09,5.772
88,0.29600000000000004,0.615,-0.208,1.119,5.799
89,0.35700000000000004,0.614,0.023,0.948,5.831
90,0.54,0.614,0.077,1.077,5.828
91,0.53,0.614,0.073,1.071,5.816
92,0.155,0.613,0.04,0.728,5.805
93,0.048,0.614,-0.183,0.845,5.799
94,0.048,0.613,0.105,0.556,5.827
95,0.048,0.614,0.163,0.499,5.811
