,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.045,0.0,0.365,-0.32,3.794
1,0.045,0.0,0.333,-0.288,3.738
2,0.045,0.0,0.34,-0.295,3.687
3,0.045,0.0,0.373,-0.328,3.635
4,0.045,0.0,0.37,-0.325,3.578
5,0.045,0.0,0.378,-0.333,3.521
6,0.045,0.0,0.365,-0.32,3.463
7,0.045,0.0,0.351,-0.306,3.407
8,0.045,0.0,0.391,-0.346,3.353
9,0.045,0.0,0.383,-0.338,3.293
10,0.045,0.0,0.36,-0.315,3.235
11,0.045,0.0,0.356,-0.311,3.179
12,0.045,0.0,0.337,-0.292,3.125
13,0.045,0.0,0.347,-0.302,3.073
14,0.045,0.0,0.362,-0.317,3.02
15,0.045,0.0,0.396,-0.351,2.964
16,0.045,0.0,0.386,-0.341,2.904
17,0.045,0.0,0.358,-0.313,2.844
18,0.045,0.0,0.384,-0.339,2.79
19,0.045,0.0,0.371,-0.326,2.731
20,0.045,0.0,0.351,-0.306,2.674
21,0.045,0.0,0.449,-0.404,2.62
22,0.045,0.0,0.461,-0.416,2.551
23,0.045,0.0,0.379,-0.334,2.48
24,0.045,0.0,0.4,-0.355,2.422
25,0.045,0.0,0.4,-0.355,2.361
26,0.045,0.0,0.367,-0.322,2.3
27,0.045,0.0,0.347,-0.302,2.243
28,0.045,0.0,0.366,-0.321,2.19
29,0.045,0.0,0.366,-0.321,2.134
30,0.045,0.0,0.376,-0.331,2.078
31,0.045,0.0,0.374,-0.329,2.02
32,0.045,0.0,0.367,-0.322,1.963
33,0.045,0.0,0.374,-0.329,1.907
34,0.045,0.0,0.4,-0.355,1.849
35,0.045,0.0,0.398,-0.353,1.788
36,0.045,0.0,0.382,-0.337,1.727
37,0.045,0.0,0.382,-0.337,1.668
38,0.045,0.0,0.371,-0.326,1.61
39,0.045,0.1,0.296,-0.351,1.553
40,0.045,0.1,0.393,-0.448,1.507
41,0.045,0.1,0.609,-0.664,1.447
42,0.045,0.1,0.532,-0.587,1.354
43,0.045,0.1,0.619,-0.674,1.272
44,0.045,0.1,0.606,-0.661,1.177
45,0.045,0.3,0.286,-0.541,1.084
46,0.045,0.3,0.339,-0.594,1.041
47,0.045,0.3,0.366,-0.621,0.989
48,0.045,0.3,0.492,-0.747,0.933
49,0.08,0.3,0.439,-0.659,0.857
50,0.1,0.3,0.417,-0.617,0.79
51,0.054000000000000006,0.6,0.299,-0.845,0.726
52,0.054000000000000006,0.6,0.086,-0.632,0.68
53,2.455,0.6,0.163,1.692,0.667
54,3.4610000000000003,0.6,0.076,2.785,0.642
55,1.051,0.6,0.048,0.403,0.63
56,1.063,0.6,0.185,0.278,0.623
57,3.1289999999999996,1.0,-0.033,2.162,0.594
58,1.063,1.0,-0.285,0.348,0.599
59,1.063,1.0,-0.148,0.211,0.643
60,0.129,1.0,-0.224,-0.647,0.666
61,2.112,1.0,-0.229,1.341,0.7
62,2.112,1.0,-0.192,1.304,0.735
63,0.11699999999999999,1.6,-0.778,-0.705,0.765
64,0.11699999999999999,1.6,-1.073,-0.41,0.884
65,0.11699999999999999,1.6,-1.088,-0.395,1.048
66,0.11699999999999999,1.6,-1.074,-0.409,1.215
67,0.11699999999999999,1.6,-1.114,-0.369,1.38
68,0.11699999999999999,1.6,-1.01,-0.473,1.551
69,0.19699999999999998,2.0,-1.411,-0.392,1.706
70,0.436,2.0,-1.33,-0.234,1.922
71,0.44799999999999995,2.0,-1.203,-0.349,2.126
72,0.297,2.0,-1.17,-0.533,2.31
73,3.195,2.0,-1.133,2.328,2.49
74,2.5,2.0,-1.143,1.643,2.664
75,0.09,2.2,-1.619,-0.491,2.839
76,0.09,2.2,-1.763,-0.347,3.087
77,0.209,2.2,-1.694,-0.297,3.357
78,2.313,2.2,-1.76,1.873,3.617
79,0.259,2.2,-1.701,-0.24,3.887
80,0.191,2.2,-1.488,-0.521,4.148
81,0.07200000000000001,2.0,-1.604,-0.324,4.376
82,0.07200000000000001,2.0,-1.436,-0.492,4.622
83,0.07200000000000001,2.0,-1.495,-0.433,4.842
84,0.11699999999999999,2.0,-1.4,-0.483,5.071
85,0.057,2.0,-1.45,-0.493,5.286
86,0.045,2.0,-1.446,-0.509,5.508
87,0.045,1.8,-1.213,-0.542,5.73
88,2.1109999999999998,1.8,-1.323,1.634,5.916
89,0.045,1.8,-1.296,-0.459,6.119
90,0.045,1.8,-1.021,-0.734,6.318
91,0.045,1.8,-1.118,-0.637,6.474
92,0.045,1.8,-1.19,-0.565,6.646
93,0.045,1.4,-0.853,-0.502,6.828
94,0.06,1.4,-0.656,-0.684,6.959
95,0.06,1.4,-0.716,-0.624,7.06
96,0.16,1.4,-0.768,-0.472,7.169
97,0.12,1.4,-0.809,-0.471,7.287
98,0.295,1.4,-0.656,-0.449,7.411
99,0.275,1.0,-0.068,-0.657,7.512
100,0.41,1.0,-0.104,-0.486,7.522
101,0.27,1.0,-0.251,-0.479,7.538
102,0.175,1.0,-0.259,-0.566,7.577
103,0.045,1.0,-0.253,-0.702,7.616
104,0.045,1.0,-0.292,-0.663,7.655
105,0.045,0.4,0.31,-0.665,7.7
106,0.045,0.4,0.272,-0.627,7.652
107,0.045,0.4,0.374,-0.729,7.611
108,0.045,0.4,0.521,-0.876,7.553
109,0.045,0.4,0.414,-0.769,7.474
110,0.045,0.4,0.454,-0.809,7.41
111,0.045,0.1,0.797,-0.852,7.34
112,0.045,0.1,0.878,-0.933,7.218
113,0.09,0.1,0.91,-0.92,7.084
114,0.09,0.1,0.797,-0.807,6.944
115,0.161,0.1,0.668,-0.607,6.822
116,0.161,0.1,0.77,-0.709,6.72
117,1.3869999999999998,0.0,0.804,0.583,6.601
118,1.3869999999999998,0.0,0.75,0.637,6.478
119,1.3359999999999999,0.0,0.743,0.593,6.363
120,0.364,0.0,0.871,-0.507,6.249
121,0.344,0.0,0.731,-0.387,6.116
122,0.344,0.0,0.782,-0.438,6.004
123,0.184,0.0,0.752,-0.568,5.884
124,0.244,0.0,0.675,-0.431,5.769
125,0.256,0.0,0.767,-0.511,5.665
126,0.271,0.0,0.65,-0.379,5.547
127,0.311,0.0,0.819,-0.508,5.448
128,0.344,0.0,0.975,-0.631,5.322
129,0.26,0.0,0.743,-0.483,5.173
130,0.405,0.0,0.809,-0.404,5.059
131,0.045,0.0,0.865,-0.82,4.935
132,0.045,0.0,0.77,-0.725,4.802
133,0.045,0.0,0.752,-0.707,4.684
134,0.045,0.0,0.615,-0.57,4.569
135,0.045,0.0,0.645,-0.6,4.474
136,0.045,0.0,0.661,-0.616,4.376
137,0.045,0.0,0.677,-0.632,4.274
138,0.045,0.0,0.514,-0.469,4.17
139,0.045,0.0,0.509,-0.464,4.092
140,0.045,0.0,0.437,-0.392,4.014
141,0.045,0.0,0.491,-0.446,3.946
142,0.045,0.0,0.503,-0.458,3.871
143,0.045,0.0,0.365,-0.32,3.794
