,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.051,0.0,0.365,-0.314,3.794
1,0.051,0.0,0.333,-0.282,3.738
2,0.051,0.0,0.34,-0.289,3.687
3,0.051,0.0,0.373,-0.322,3.635
4,0.051,0.0,0.37,-0.319,3.578
5,0.155,0.0,0.378,-0.223,3.521
6,0.371,0.0,0.365,0.006,3.463
7,0.267,0.0,0.351,-0.084,3.407
8,0.051,0.0,0.391,-0.34,3.353
9,0.051,0.0,0.383,-0.332,3.293
10,0.051,0.0,0.36,-0.309,3.235
11,0.051,0.0,0.356,-0.305,3.179
12,0.051,0.0,0.337,-0.286,3.125
13,0.051,0.0,0.347,-0.296,3.073
14,0.371,0.0,0.362,0.009,3.02
15,0.371,0.0,0.396,-0.025,2.964
16,0.051,0.0,0.386,-0.335,2.904
17,0.051,0.0,0.358,-0.307,2.844
18,0.051,0.0,0.384,-0.333,2.79
19,0.051,0.0,0.371,-0.32,2.731
20,0.051,0.0,0.351,-0.3,2.674
21,0.371,0.0,0.449,-0.078,2.62
22,0.371,0.0,0.461,-0.09,2.551
23,0.267,0.0,0.379,-0.112,2.48
24,0.051,0.0,0.4,-0.349,2.422
25,0.051,0.0,0.4,-0.349,2.361
26,0.051,0.0,0.367,-0.316,2.3
27,0.155,0.0,0.347,-0.192,2.243
28,0.155,0.0,0.366,-0.211,2.19
29,0.051,0.0,0.366,-0.315,2.134
30,0.051,0.0,0.376,-0.325,2.078
31,0.051,0.0,0.374,-0.323,2.02
32,0.051,0.0,0.367,-0.316,1.963
33,0.051,0.0,0.374,-0.323,1.907
34,0.155,0.0,0.4,-0.245,1.849
35,0.155,0.0,0.398,-0.243,1.788
36,0.051,0.0,0.382,-0.331,1.727
37,0.267,0.0,0.382,-0.115,1.668
38,0.267,0.0,0.371,-0.104,1.61
39,0.051,0.1,0.296,-0.345,1.553
40,0.051,0.1,0.393,-0.442,1.507
41,0.051,0.1,0.609,-0.658,1.447
42,0.155,0.1,0.532,-0.477,1.354
43,0.155,0.1,0.619,-0.564,1.272
44,0.051,0.1,0.606,-0.655,1.177
45,0.051,0.3,0.286,-0.535,1.084
46,0.267,0.3,0.339,-0.372,1.041
47,0.267,0.3,0.366,-0.399,0.989
48,0.051,0.3,0.492,-0.741,0.933
49,0.155,0.3,0.439,-0.584,0.857
50,0.155,0.3,0.417,-0.562,0.79
51,0.051,0.6,0.299,-0.848,0.726
52,0.051,0.6,0.086,-0.635,0.68
53,0.267,0.6,0.163,-0.496,0.667
54,0.267,0.6,0.076,-0.409,0.642
55,0.155,0.6,0.048,-0.493,0.63
56,0.155,0.6,0.185,-0.63,0.623
57,0.051,1.0,-0.033,-0.916,0.594
58,0.051,1.0,-0.285,-0.664,0.599
59,0.051,1.0,-0.148,-0.801,0.643
60,0.151,1.0,-0.224,-0.625,0.666
61,0.155,1.0,-0.229,-0.616,0.7
62,0.371,1.0,-0.192,-0.437,0.735
63,0.267,1.6,-0.778,-0.555,0.765
64,0.051,1.6,-1.073,-0.476,0.884
65,0.051,1.6,-1.088,-0.461,1.048
66,0.051,1.6,-1.074,-0.475,1.215
67,0.051,1.6,-1.114,-0.435,1.38
68,0.051,1.6,-1.01,-0.539,1.551
69,0.371,2.0,-1.411,-0.218,1.706
70,0.371,2.0,-1.33,-0.299,1.922
71,0.182,2.0,-1.203,-0.615,2.126
72,0.182,2.0,-1.17,-0.648,2.31
73,0.182,2.0,-1.133,-0.685,2.49
74,0.182,2.0,-1.143,-0.675,2.664
75,0.182,2.2,-1.619,-0.399,2.839
76,0.39799999999999996,2.2,-1.763,-0.039,3.087
77,0.28,2.2,-1.694,-0.226,3.357
78,0.051,2.2,-1.76,-0.389,3.617
79,0.051,2.2,-1.701,-0.448,3.887
80,0.051,2.2,-1.488,-0.661,4.148
81,0.051,2.0,-1.604,-0.345,4.376
82,0.051,2.0,-1.436,-0.513,4.622
83,0.371,2.0,-1.495,-0.134,4.842
84,0.489,2.0,-1.4,-0.111,5.071
85,0.385,2.0,-1.45,-0.165,5.286
86,0.16899999999999998,2.0,-1.446,-0.385,5.508
87,0.16899999999999998,1.8,-1.213,-0.418,5.73
88,0.16899999999999998,1.8,-1.323,-0.308,5.916
89,0.063,1.8,-1.296,-0.441,6.119
90,0.075,1.8,-1.021,-0.704,6.318
91,0.44299999999999995,1.8,-1.118,-0.239,6.474
92,0.499,1.8,-1.19,-0.111,6.646
93,0.271,1.4,-0.853,-0.276,6.828
94,0.151,1.4,-0.656,-0.593,6.959
95,0.22399999999999998,1.4,-0.716,-0.46,7.06
96,0.22399999999999998,1.4,-0.768,-0.408,7.169
97,0.284,1.4,-0.809,-0.307,7.287
98,0.22399999999999998,1.4,-0.656,-0.52,7.411
99,0.22399999999999998,1.0,-0.068,-0.708,7.512
100,0.204,1.0,-0.104,-0.692,7.522
101,0.204,1.0,-0.251,-0.545,7.538
102,0.596,1.0,-0.259,-0.145,7.577
103,0.49200000000000005,1.0,-0.253,-0.255,7.616
104,0.5,1.0,-0.292,-0.208,7.655
105,0.41200000000000003,0.4,0.31,-0.298,7.7
106,0.47200000000000003,0.4,0.272,-0.2,7.652
107,0.532,0.4,0.374,-0.242,7.611
108,0.759,0.4,0.521,-0.162,7.553
109,0.501,0.4,0.414,-0.313,7.474
110,0.613,0.4,0.454,-0.241,7.41
111,0.644,0.1,0.797,-0.253,7.34
112,0.428,0.1,0.878,-0.55,7.218
113,2.81,0.1,0.91,1.8,7.084
114,0.155,0.1,0.797,-0.742,6.944
115,0.051,0.1,0.668,-0.717,6.822
116,0.051,0.1,0.77,-0.819,6.72
117,0.267,0.0,0.804,-0.537,6.601
118,0.267,0.0,0.75,-0.483,6.478
119,0.051,0.0,0.743,-0.692,6.363
120,2.445,0.0,0.871,1.574,6.249
121,0.051,0.0,0.731,-0.68,6.116
122,0.18,0.0,0.782,-0.602,6.004
123,0.326,0.0,0.752,-0.426,5.884
124,0.43,0.0,0.675,-0.245,5.769
125,0.43,0.0,0.767,-0.337,5.665
126,0.396,0.0,0.65,-0.254,5.547
127,0.484,0.0,0.819,-0.335,5.448
128,0.368,0.0,0.975,-0.607,5.322
129,0.379,0.0,0.743,-0.364,5.173
130,0.622,0.0,0.809,-0.187,5.059
131,0.051,0.0,0.865,-0.814,4.935
132,0.051,0.0,0.77,-0.719,4.802
133,0.267,0.0,0.752,-0.485,4.684
134,0.267,0.0,0.615,-0.348,4.569
135,0.051,0.0,0.645,-0.594,4.474
136,0.155,0.0,0.661,-0.506,4.376
137,0.155,0.0,0.677,-0.522,4.274
138,0.051,0.0,0.514,-0.463,4.17
139,0.051,0.0,0.509,-0.458,4.092
140,0.267,0.0,0.437,-0.17,4.014
141,0.267,0.0,0.491,-0.224,3.946
142,0.051,0.0,0.503,-0.452,3.871
143,0.155,0.0,0.365,-0.21,3.794
