,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.053,0.0,0.365,-0.312,3.794
1,0.053,0.0,0.333,-0.28,3.738
2,0.053,0.0,0.34,-0.287,3.687
3,0.223,0.0,0.373,-0.15,3.635
4,0.223,0.0,0.37,-0.147,3.578
5,0.053,0.0,0.378,-0.325,3.521
6,0.053,0.0,0.365,-0.312,3.463
7,0.053,0.0,0.351,-0.298,3.407
8,0.053,0.0,0.391,-0.338,3.353
9,0.053,0.0,0.383,-0.33,3.293
10,0.053,0.0,0.36,-0.307,3.235
11,0.053,0.0,0.356,-0.303,3.179
12,0.053,0.0,0.337,-0.284,3.125
13,0.053,0.0,0.347,-0.294,3.073
14,0.223,0.0,0.362,-0.139,3.02
15,0.223,0.0,0.396,-0.173,2.964
16,0.053,0.0,0.386,-0.333,2.904
17,0.053,0.0,0.358,-0.305,2.844
18,0.053,0.0,0.384,-0.331,2.79
19,0.053,0.0,0.371,-0.318,2.731
20,0.053,0.0,0.351,-0.298,2.674
21,0.053,0.0,0.449,-0.396,2.62
22,0.223,0.0,0.461,-0.238,2.551
23,0.223,0.0,0.379,-0.156,2.48
24,0.053,0.0,0.4,-0.347,2.422
25,0.053,0.0,0.4,-0.347,2.361
26,0.053,0.0,0.367,-0.314,2.3
27,0.053,0.0,0.347,-0.294,2.243
28,0.053,0.0,0.366,-0.313,2.19
29,0.053,0.0,0.366,-0.313,2.134
30,0.053,0.0,0.376,-0.323,2.078
31,0.223,0.0,0.374,-0.151,2.02
32,0.223,0.0,0.367,-0.144,1.963
33,0.053,0.0,0.374,-0.321,1.907
34,0.053,0.0,0.4,-0.347,1.849
35,0.053,0.0,0.398,-0.345,1.788
36,0.053,0.0,0.382,-0.329,1.727
37,0.053,0.0,0.382,-0.329,1.668
38,0.053,0.0,0.371,-0.318,1.61
39,0.115,0.1,0.296,-0.281,1.553
40,0.115,0.1,0.393,-0.378,1.507
41,0.053,0.1,0.609,-0.656,1.447
42,0.223,0.1,0.532,-0.409,1.354
43,0.223,0.1,0.619,-0.496,1.272
44,0.053,0.1,0.606,-0.653,1.177
45,0.053,0.3,0.286,-0.533,1.084
46,0.113,0.3,0.339,-0.526,1.041
47,0.073,0.3,0.366,-0.593,0.989
48,0.073,0.3,0.492,-0.719,0.933
49,0.413,0.3,0.439,-0.326,0.857
50,0.28300000000000003,0.3,0.417,-0.434,0.79
51,0.113,0.6,0.299,-0.786,0.726
52,0.113,0.6,0.086,-0.573,0.68
53,0.213,0.6,0.163,-0.55,0.667
54,0.233,0.6,0.076,-0.443,0.642
55,0.253,0.6,0.048,-0.395,0.63
56,2.391,0.6,0.185,1.606,0.623
57,2.271,1.0,-0.033,1.304,0.594
58,0.44299999999999995,1.0,-0.285,-0.272,0.599
59,0.44299999999999995,1.0,-0.148,-0.409,0.643
60,0.253,1.0,-0.224,-0.523,0.666
61,0.245,1.0,-0.229,-0.526,0.7
62,0.305,1.0,-0.192,-0.503,0.735
63,0.45899999999999996,1.6,-0.778,-0.363,0.765
64,0.479,1.6,-1.073,-0.048,0.884
65,0.7390000000000001,1.6,-1.088,0.227,1.048
66,0.8370000000000001,1.6,-1.074,0.311,1.215
67,0.655,1.6,-1.114,0.169,1.38
68,0.585,1.6,-1.01,-0.005,1.551
69,0.5720000000000001,2.0,-1.411,-0.017,1.706
70,0.5720000000000001,2.0,-1.33,-0.098,1.922
71,0.431,2.0,-1.203,-0.366,2.126
72,0.431,2.0,-1.17,-0.399,2.31
73,0.541,2.0,-1.133,-0.326,2.49
74,0.541,2.0,-1.143,-0.316,2.664
75,0.311,2.2,-1.619,-0.27,2.839
76,0.311,2.2,-1.763,-0.126,3.087
77,0.311,2.2,-1.694,-0.195,3.357
78,0.053,2.2,-1.76,-0.387,3.617
79,0.053,2.2,-1.701,-0.446,3.887
80,0.053,2.2,-1.488,-0.659,4.148
81,0.053,2.0,-1.604,-0.343,4.376
82,0.053,2.0,-1.436,-0.511,4.622
83,0.053,2.0,-1.495,-0.452,4.842
84,0.223,2.0,-1.4,-0.377,5.071
85,0.223,2.0,-1.45,-0.327,5.286
86,0.053,2.0,-1.446,-0.501,5.508
87,0.053,1.8,-1.213,-0.534,5.73
88,0.053,1.8,-1.323,-0.424,5.916
89,0.053,1.8,-1.296,-0.451,6.119
90,0.053,1.8,-1.021,-0.726,6.318
91,0.223,1.8,-1.118,-0.459,6.474
92,0.223,1.8,-1.19,-0.387,6.646
93,0.053,1.4,-0.853,-0.494,6.828
94,0.053,1.4,-0.656,-0.691,6.959
95,0.053,1.4,-0.716,-0.631,7.06
96,0.053,1.4,-0.768,-0.579,7.169
97,0.053,1.4,-0.809,-0.538,7.287
98,0.223,1.4,-0.656,-0.521,7.411
99,0.223,1.0,-0.068,-0.709,7.512
100,0.223,1.0,-0.104,-0.673,7.522
101,0.053,1.0,-0.251,-0.696,7.538
102,0.053,1.0,-0.259,-0.688,7.577
103,0.053,1.0,-0.253,-0.694,7.616
104,0.053,1.0,-0.292,-0.655,7.655
105,0.053,0.4,0.31,-0.657,7.7
106,0.053,0.4,0.272,-0.619,7.652
107,0.053,0.4,0.374,-0.721,7.611
108,0.053,0.4,0.521,-0.868,7.553
109,0.223,0.4,0.414,-0.591,7.474
110,0.223,0.4,0.454,-0.631,7.41
111,0.053,0.1,0.797,-0.844,7.34
112,0.053,0.1,0.878,-0.925,7.218
113,0.053,0.1,0.91,-0.957,7.084
114,0.053,0.1,0.797,-0.844,6.944
115,0.053,0.1,0.668,-0.715,6.822
116,0.053,0.1,0.77,-0.817,6.72
117,0.223,0.0,0.804,-0.581,6.601
118,0.223,0.0,0.75,-0.527,6.478
119,0.053,0.0,0.743,-0.69,6.363
120,0.053,0.0,0.871,-0.818,6.249
121,0.053,0.0,0.731,-0.678,6.116
122,0.053,0.0,0.782,-0.729,6.004
123,0.053,0.0,0.752,-0.699,5.884
124,0.053,0.0,0.675,-0.622,5.769
125,0.053,0.0,0.767,-0.714,5.665
126,0.053,0.0,0.65,-0.597,5.547
127,0.34700000000000003,0.0,0.819,-0.472,5.448
128,0.396,0.0,0.975,-0.579,5.322
129,0.6759999999999999,0.0,0.743,-0.067,5.173
130,0.6759999999999999,0.0,0.809,-0.133,5.059
131,2.9739999999999998,0.0,0.865,2.109,4.935
132,0.611,0.0,0.77,-0.159,4.802
133,0.701,0.0,0.752,-0.051,4.684
134,0.7609999999999999,0.0,0.615,0.146,4.569
135,0.752,0.0,0.645,0.107,4.474
136,0.6920000000000001,0.0,0.661,0.031,4.376
137,0.922,0.0,0.677,0.245,4.274
138,0.721,0.0,0.514,0.207,4.17
139,0.6609999999999999,0.0,0.509,0.152,4.092
140,0.523,0.0,0.437,0.086,4.014
141,0.461,0.0,0.491,-0.03,3.946
142,0.053,0.0,0.503,-0.45,3.871
143,0.053,0.0,0.365,-0.312,3.794
