,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.055999999999999994,0.0,0.365,-0.309,3.794
1,0.055999999999999994,0.0,0.333,-0.277,3.738
2,0.055999999999999994,0.0,0.34,-0.284,3.687
3,0.055999999999999994,0.0,0.373,-0.317,3.635
4,0.055999999999999994,0.0,0.37,-0.314,3.578
5,0.055999999999999994,0.0,0.378,-0.322,3.521
6,0.055999999999999994,0.0,0.365,-0.309,3.463
7,0.055999999999999994,0.0,0.351,-0.295,3.407
8,0.055999999999999994,0.0,0.391,-0.335,3.353
9,0.055999999999999994,0.0,0.383,-0.327,3.293
10,0.055999999999999994,0.0,0.36,-0.304,3.235
11,0.055999999999999994,0.0,0.356,-0.3,3.179
12,0.055999999999999994,0.0,0.337,-0.281,3.125
13,0.055999999999999994,0.0,0.347,-0.291,3.073
14,0.055999999999999994,0.0,0.362,-0.306,3.02
15,0.055999999999999994,0.0,0.396,-0.34,2.964
16,0.055999999999999994,0.0,0.386,-0.33,2.904
17,0.055999999999999994,0.0,0.358,-0.302,2.844
18,0.055999999999999994,0.0,0.384,-0.328,2.79
19,0.055999999999999994,0.0,0.371,-0.315,2.731
20,0.055999999999999994,0.0,0.351,-0.295,2.674
21,0.055999999999999994,0.0,0.449,-0.393,2.62
22,0.055999999999999994,0.0,0.461,-0.405,2.551
23,0.055999999999999994,0.0,0.379,-0.323,2.48
24,0.055999999999999994,0.0,0.4,-0.344,2.422
25,0.055999999999999994,0.0,0.4,-0.344,2.361
26,0.055999999999999994,0.0,0.367,-0.311,2.3
27,0.055999999999999994,0.0,0.347,-0.291,2.243
28,0.055999999999999994,0.0,0.366,-0.31,2.19
29,0.055999999999999994,0.0,0.366,-0.31,2.134
30,0.055999999999999994,0.0,0.376,-0.32,2.078
31,0.055999999999999994,0.0,0.374,-0.318,2.02
32,0.055999999999999994,0.0,0.367,-0.311,1.963
33,0.055999999999999994,0.0,0.374,-0.318,1.907
34,0.055999999999999994,0.0,0.4,-0.344,1.849
35,0.055999999999999994,0.0,0.398,-0.342,1.788
36,0.055999999999999994,0.0,0.382,-0.326,1.727
37,0.055999999999999994,0.0,0.382,-0.326,1.668
38,0.055999999999999994,0.0,0.371,-0.315,1.61
39,0.055999999999999994,0.1,0.296,-0.34,1.553
40,0.055999999999999994,0.1,0.393,-0.437,1.507
41,0.055999999999999994,0.1,0.609,-0.653,1.447
42,0.055999999999999994,0.1,0.532,-0.576,1.354
43,0.23600000000000002,0.1,0.619,-0.483,1.272
44,0.265,0.1,0.606,-0.441,1.177
45,1.8630000000000002,0.3,0.286,1.277,1.084
46,0.405,0.3,0.339,-0.234,1.041
47,0.385,0.3,0.366,-0.281,0.989
48,0.385,0.3,0.492,-0.407,0.933
49,0.365,0.3,0.439,-0.374,0.857
50,0.265,0.3,0.417,-0.452,0.79
51,0.685,0.6,0.299,-0.214,0.726
52,0.716,0.6,0.086,0.03,0.68
53,0.716,0.6,0.163,-0.047,0.667
54,0.21600000000000003,0.6,0.076,-0.46,0.642
