,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.036000000000000004,0.0,0.39,-0.354,3.79
1,0.036000000000000004,0.0,0.3,-0.264,3.73
2,0.036000000000000004,0.0,0.307,-0.271,3.684
3,0.036000000000000004,0.0,0.388,-0.352,3.637
4,0.036000000000000004,0.0,0.374,-0.338,3.578
5,0.192,0.0,0.368,-0.176,3.52
6,0.192,0.0,0.371,-0.179,3.464
7,0.152,0.0,0.345,-0.193,3.407
8,0.152,0.0,0.355,-0.203,3.354
9,0.036000000000000004,0.0,0.376,-0.34,3.3
10,0.036000000000000004,0.0,0.342,-0.306,3.242
11,0.036000000000000004,0.0,0.348,-0.312,3.189
12,0.036000000000000004,0.0,0.326,-0.29,3.136
13,0.036000000000000004,0.0,0.326,-0.29,3.086
14,0.036000000000000004,0.0,0.355,-0.319,3.036
15,0.348,0.0,0.356,-0.008,2.982
16,0.348,0.0,0.349,-0.001,2.927
17,0.192,0.0,0.371,-0.179,2.874
18,0.126,0.0,0.395,-0.269,2.817
19,0.321,0.0,0.334,-0.013,2.756
20,0.311,0.0,0.35,-0.039,2.705
21,0.261,0.0,0.382,-0.121,2.651
22,0.24100000000000002,0.0,0.357,-0.116,2.593
23,0.23600000000000002,0.0,0.319,-0.083,2.538
24,0.192,0.0,0.394,-0.202,2.489
25,0.308,0.0,0.418,-0.11,2.429
26,0.152,0.0,0.338,-0.186,2.365
27,0.036000000000000004,0.0,0.353,-0.317,2.313
28,0.036000000000000004,0.0,0.352,-0.316,2.259
29,0.036000000000000004,0.0,0.334,-0.298,2.205
30,0.036000000000000004,0.0,0.344,-0.308,2.154
31,0.152,0.0,0.328,-0.176,2.101
32,0.152,0.0,0.32,-0.168,2.051
33,0.036000000000000004,0.0,0.356,-0.32,2.002
34,0.036000000000000004,0.0,0.41,-0.374,1.947
35,0.036000000000000004,0.0,0.341,-0.305,1.884
36,0.036000000000000004,0.0,0.319,-0.283,1.832
37,0.152,0.0,0.349,-0.197,1.783
38,0.036000000000000004,0.0,0.34,-0.304,1.73
39,0.192,0.1,0.25,-0.158,1.678
40,0.272,0.1,0.477,-0.305,1.639
41,0.11599999999999999,0.1,0.516,-0.5,1.566
42,0.637,0.1,0.342,0.195,1.487
43,0.573,0.1,0.316,0.157,1.435
44,2.449,0.1,0.731,1.618,1.386
45,2.359,0.3,0.37,1.689,1.274
46,2.475,0.3,0.491,1.684,1.217
47,0.573,0.3,0.56,-0.287,1.142
48,0.392,0.3,0.579,-0.487,1.056
49,0.43200000000000005,0.3,0.23,-0.098,0.967
50,0.47200000000000003,0.3,0.353,-0.181,0.932
