,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.053,0.0,0.411,-0.358,3.787
1,0.053,0.0,0.36,-0.307,3.724
2,0.053,0.0,0.37,-0.317,3.669
3,0.223,0.0,0.405,-0.182,3.612
4,0.223,0.0,0.405,-0.182,3.55
5,0.053,0.0,0.412,-0.359,3.488
6,0.053,0.0,0.398,-0.345,3.425
7,0.053,0.0,0.378,-0.325,3.364
8,0.053,0.0,0.408,-0.355,3.306
9,0.053,0.0,0.403,-0.35,3.243
10,0.053,0.0,0.371,-0.318,3.181
11,0.053,0.0,0.384,-0.331,3.125
12,0.053,0.0,0.362,-0.309,3.066
13,0.053,0.0,0.363,-0.31,3.01
14,0.223,0.0,0.391,-0.168,2.955
15,0.223,0.0,0.414,-0.191,2.895
16,0.053,0.0,0.386,-0.333,2.831
17,0.053,0.0,0.38,-0.327,2.772
18,0.053,0.0,0.42,-0.367,2.714
19,0.053,0.0,0.402,-0.349,2.649
20,0.053,0.0,0.376,-0.323,2.588
21,0.053,0.0,0.398,-0.345,2.53
22,0.223,0.0,0.398,-0.175,2.469
23,0.223,0.0,0.38,-0.157,2.408
24,0.053,0.0,0.411,-0.358,2.35
25,0.053,0.0,0.43,-0.377,2.287
26,0.053,0.0,0.394,-0.341,2.221
27,0.053,0.0,0.379,-0.326,2.16
28,0.053,0.0,0.388,-0.335,2.102
29,0.053,0.0,0.373,-0.32,2.043
30,0.053,0.0,0.382,-0.329,1.985
31,0.223,0.0,0.377,-0.154,1.927
32,0.223,0.0,0.396,-0.173,1.869
33,0.053,0.0,0.399,-0.346,1.808
34,0.053,0.0,0.411,-0.358,1.747
35,0.053,0.0,0.4,-0.347,1.684
36,0.053,0.0,0.401,-0.348,1.622
37,0.053,0.0,0.384,-0.331,1.561
38,0.053,0.0,0.376,-0.323,1.502
39,0.115,0.1,0.315,-0.3,1.444
40,0.115,0.1,0.437,-0.422,1.396
41,0.053,0.1,0.448,-0.495,1.329
42,0.223,0.1,0.39,-0.267,1.26
43,0.223,0.1,0.516,-0.393,1.201
44,0.053,0.1,0.716,-0.763,1.121
45,0.053,0.3,0.343,-0.59,1.012
46,0.113,0.3,0.336,-0.523,0.959
47,0.073,0.3,0.389,-0.616,0.908
48,0.073,0.3,0.546,-0.773,0.848
49,0.413,0.3,0.42,-0.307,0.764
50,0.28300000000000003,0.3,0.377,-0.394,0.7
51,0.113,0.6,0.123,-0.61,0.642
52,0.113,0.6,0.067,-0.554,0.623
53,0.213,0.6,0.106,-0.493,0.613
54,0.233,0.6,0.055,-0.422,0.597
55,0.253,0.6,0.113,-0.46,0.588
56,2.391,0.6,0.168,1.623,0.571
57,2.271,1.0,-0.155,1.426,0.545
58,0.44299999999999995,1.0,-0.362,-0.195,0.569
59,0.44299999999999995,1.0,-0.211,-0.346,0.624
60,0.253,1.0,-0.262,-0.485,0.657
61,0.245,1.0,-0.23,-0.525,0.697
62,0.305,1.0,-0.292,-0.403,0.732
63,0.45899999999999996,1.6,-0.732,-0.409,0.777
64,0.479,1.6,-1.112,-0.009,0.889
65,0.7390000000000001,1.6,-1.045,0.184,1.06
66,0.8370000000000001,1.6,-1.012,0.249,1.22
67,0.655,1.6,-1.043,0.098,1.375
68,0.585,1.6,-0.902,-0.113,1.535
69,0.5720000000000001,2.0,-1.328,-0.1,1.673
70,0.5720000000000001,2.0,-1.327,-0.101,1.877
71,0.431,2.0,-1.238,-0.331,2.08
72,0.431,2.0,-1.186,-0.383,2.27
73,0.541,2.0,-1.229,-0.23,2.452
74,0.541,2.0,-1.182,-0.277,2.641
75,0.311,2.2,-1.572,-0.317,2.822
76,0.311,2.2,-1.737,-0.152,3.063
77,0.311,2.2,-1.751,-0.138,3.329
78,0.053,2.2,-1.802,-0.345,3.598
79,0.053,2.2,-1.673,-0.474,3.874
80,0.053,2.2,-1.696,-0.451,4.13
81,0.053,2.0,-1.596,-0.351,4.391
82,0.053,2.0,-1.358,-0.589,4.635
83,0.053,2.0,-1.43,-0.517,4.843
84,0.223,2.0,-1.433,-0.344,5.063
85,0.223,2.0,-1.408,-0.369,5.282
86,0.053,2.0,-1.411,-0.536,5.498
87,0.053,1.8,-1.272,-0.475,5.715
88,0.053,1.8,-1.378,-0.369,5.91
89,0.053,1.8,-1.257,-0.49,6.121
90,0.053,1.8,-1.212,-0.535,6.314
91,0.223,1.8,-1.202,-0.375,6.5
92,0.223,1.8,-1.21,-0.367,6.684
93,0.053,1.4,-0.931,-0.416,6.87
94,0.053,1.4,-0.665,-0.682,7.012
95,0.053,1.4,-0.632,-0.715,7.114
96,0.053,1.4,-0.701,-0.646,7.211
97,0.053,1.4,-0.761,-0.586,7.319
