,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.035,0.0,0.006,0.651,-0.61,3.75
1,0.035,0.0,0.0,0.397,-0.362,3.65
2,0.035,0.0,0.006,0.404,-0.363,3.59
3,0.235,0.0,0.006,0.454,-0.213,3.528
4,0.235,0.0,0.006,0.453,-0.212,3.458
5,0.035,0.0,0.006,0.452,-0.411,3.389
6,0.035,0.0,0.006,0.433,-0.392,3.319
7,0.035,0.0,0.006,0.362,-0.321,3.253
8,0.035,0.0,0.006,0.34,-0.299,3.197
9,0.035,0.0,0.006,0.315,-0.274,3.145
10,0.035,0.0,0.006,0.282,-0.241,3.097
11,0.235,0.0,0.006,0.296,-0.055,3.054
12,0.035,0.0,0.006,0.273,-0.232,3.008
13,0.035,0.0,0.006,0.265,-0.224,2.967
14,0.035,0.0,0.0,0.303,-0.268,2.926
15,0.035,0.0,0.006,0.327,-0.286,2.88
16,0.035,0.0,0.006,0.297,-0.256,2.83
17,0.035,0.0,0.006,0.292,-0.251,2.784
18,0.035,0.0,0.006,0.332,-0.291,2.739
19,0.035,0.0,0.006,0.314,-0.273,2.688
20,0.235,0.0,0.006,0.287,-0.046,2.64
21,0.235,0.0,0.006,0.302,-0.061,2.596
22,0.035,0.0,0.006,0.31,-0.269,2.55
23,0.035,0.0,0.006,0.29,-0.249,2.502
24,0.035,0.0,0.006,0.323,-0.282,2.458
25,0.035,0.0,0.006,0.344,-0.303,2.408
26,0.035,0.0,0.006,0.306,-0.265,2.355
27,0.235,0.0,0.006,0.291,-0.05,2.309
28,0.235,0.0,0.0,0.291,-0.056,2.264
29,0.035,0.0,0.006,0.284,-0.243,2.219
30,0.035,0.0,0.006,0.294,-0.253,2.176
31,0.035,0.0,0.006,0.288,-0.247,2.131
32,0.035,0.0,0.006,0.296,-0.255,2.086
33,0.035,0.0,0.006,0.311,-0.27,2.041
34,0.035,0.0,0.006,0.323,-0.282,1.993
35,0.035,0.0,0.006,0.312,-0.271,1.944
36,0.235,0.0,0.006,0.305,-0.064,1.896
37,0.035,0.0,0.006,0.288,-0.247,1.849
38,0.035,0.0,0.006,0.287,-0.246,1.805
39,0.035,0.1,0.006,0.227,-0.286,1.761
40,0.035,0.1,0.006,0.354,-0.413,1.726
41,0.035,0.1,0.006,0.365,-0.424,1.672
42,0.299,0.1,0.006,0.305,-0.1,1.616
43,0.299,0.1,0.0,0.437,-0.238,1.569
44,0.519,0.1,0.006,0.643,-0.218,1.502
45,0.331,0.3,0.006,0.257,-0.22,1.404
46,0.431,0.3,0.006,0.257,-0.12,1.364
47,0.40700000000000003,0.3,0.006,0.311,-0.198,1.325
48,0.035,0.3,0.006,0.475,-0.734,1.277
49,0.035,0.3,0.006,0.343,-0.602,1.204
50,0.035,0.3,0.006,0.299,-0.558,1.152
51,0.035,0.6,0.006,0.047,-0.606,1.106
52,0.235,0.6,0.006,-0.029,-0.33,1.099
53,0.035,0.6,0.006,0.008,-0.567,1.103
54,0.035,0.6,0.006,-0.024,-0.535,1.102
55,0.035,0.6,0.006,-0.075,-0.484,1.106
56,0.035,0.6,0.0,0.093,-0.658,1.117
57,2.255,1.0,0.006,-0.116,1.377,1.103
58,2.269,1.0,0.006,-0.319,1.594,1.121
59,2.269,1.0,0.006,-0.148,1.423,1.17
60,0.436,1.0,0.006,-0.202,-0.356,1.192
61,0.18100000000000002,1.0,0.006,-0.168,-0.645,1.223
62,0.18100000000000002,1.0,0.006,-0.233,-0.58,1.249
63,0.035,1.6,0.006,-0.668,-0.891,1.285
64,0.035,1.6,0.006,-1.069,-0.49,1.387
65,0.035,1.6,0.006,-0.993,-0.566,1.551
66,0.18100000000000002,1.6,0.006,-0.957,-0.456,1.703
67,0.16699999999999998,1.6,0.006,-0.99,-0.437,1.85
68,2.509,1.6,0.006,-0.844,1.759,2.002
69,2.435,2.0,0.0,-1.27,1.705,2.131
70,0.293,2.0,0.006,-1.302,-0.399,2.326
71,0.293,2.0,0.006,-1.321,-0.38,2.526
72,0.161,2.0,0.006,-1.258,-0.575,2.728
73,0.035,2.0,0.006,-1.305,-0.654,2.921
74,0.035,2.0,0.006,-1.255,-0.704,3.121
75,0.235,2.2,0.006,-1.652,-0.307,3.314
76,0.235,2.2,0.006,-1.823,-0.136,3.567
77,0.035,2.2,0.006,-1.837,-0.322,3.846
78,0.035,2.2,0.006,-1.899,-0.26,4.128
79,0.035,2.2,0.006,-1.716,-0.443,4.419
80,0.161,2.2,0.006,-1.644,-0.389,4.682
81,0.161,2.0,0.006,-1.668,-0.165,4.935
82,0.147,2.0,0.0,-1.437,-0.416,5.19
83,0.035,2.0,0.006,-1.512,-0.447,5.411
84,0.235,2.0,0.006,-1.516,-0.243,5.643
85,0.035,2.0,0.006,-1.435,-0.524,5.875
86,0.035,2.0,0.006,-1.356,-0.603,6.095
87,0.035,1.8,0.006,-1.228,-0.531,6.303
88,0.035,1.8,0.006,-1.329,-0.43,6.491
89,0.035,1.8,0.006,-1.117,-0.642,6.695
90,0.035,1.8,0.006,-1.02,-0.739,6.866
91,0.035,1.8,0.006,-1.011,-0.748,7.023
92,0.235,1.8,0.006,-1.02,-0.539,7.178
93,0.035,1.4,0.006,-0.744,-0.615,7.334
94,0.035,1.4,0.006,-0.477,-0.882,7.448
95,0.035,1.4,0.0,-0.47,-0.895,7.521
96,0.035,1.4,0.006,-0.469,-0.89,7.593
97,0.035,1.4,0.006,-0.158,-1.201,7.665
98,0.035,1.4,0.006,-0.069,-1.29,7.689
99,0.235,1.0,0.006,0.195,-0.954,7.7
100,0.035,1.0,0.0,0.255,-1.22,7.67
101,0.035,1.0,0.006,0.105,-1.064,7.631
102,0.035,1.0,0.006,0.089,-1.048,7.615
103,0.035,1.0,0.006,0.153,-1.112,7.601
104,0.035,1.0,0.006,-0.113,-0.846,7.578
105,0.035,0.4,0.006,0.697,-1.056,7.595
