,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.048,0.0,0.0,0.651,-0.603,3.75
1,0.048,0.0,0.006,0.397,-0.343,3.65
2,0.048,0.0,0.006,0.404,-0.35,3.59
3,0.048,0.0,0.006,0.454,-0.4,3.528
4,0.048,0.0,0.006,0.453,-0.399,3.458
5,0.133,0.0,0.0,0.452,-0.319,3.389
6,0.048,0.0,0.006,0.433,-0.379,3.319
7,0.048,0.0,0.006,0.362,-0.308,3.253
8,0.249,0.0,0.006,0.34,-0.085,3.197
9,0.249,0.0,0.006,0.315,-0.06,3.145
10,0.048,0.0,0.0,0.282,-0.234,3.097
11,0.048,0.0,0.006,0.296,-0.242,3.054
12,0.048,0.0,0.006,0.273,-0.219,3.008
13,0.048,0.0,0.006,0.265,-0.211,2.967
14,0.249,0.0,0.006,0.303,-0.048,2.926
15,0.249,0.0,0.006,0.327,-0.072,2.88
16,0.048,0.0,0.0,0.297,-0.249,2.83
17,0.048,0.0,0.006,0.292,-0.238,2.784
18,0.048,0.0,0.006,0.332,-0.278,2.739
19,0.048,0.0,0.006,0.314,-0.26,2.688
20,0.048,0.0,0.006,0.287,-0.233,2.64
21,0.048,0.0,0.0,0.302,-0.254,2.596
22,0.048,0.0,0.006,0.31,-0.256,2.55
23,0.048,0.0,0.006,0.29,-0.236,2.502
24,0.249,0.0,0.006,0.323,-0.068,2.458
25,0.249,0.0,0.006,0.344,-0.089,2.408
26,0.048,0.0,0.0,0.306,-0.258,2.355
27,0.048,0.0,0.006,0.291,-0.237,2.309
28,0.048,0.0,0.006,0.291,-0.237,2.264
29,0.048,0.0,0.006,0.284,-0.23,2.219
30,0.048,0.0,0.006,0.294,-0.24,2.176
31,0.249,0.0,0.006,0.288,-0.033,2.131
32,0.249,0.0,0.0,0.296,-0.047,2.086
33,0.048,0.0,0.006,0.311,-0.257,2.041
34,0.048,0.0,0.006,0.323,-0.269,1.993
35,0.048,0.0,0.006,0.312,-0.258,1.944
36,0.048,0.0,0.006,0.305,-0.251,1.896
37,0.048,0.0,0.0,0.288,-0.24,1.849
38,0.048,0.0,0.006,0.287,-0.233,1.805
39,0.048,0.1,0.006,0.227,-0.273,1.761
40,0.249,0.1,0.006,0.354,-0.199,1.726
41,0.249,0.1,0.006,0.365,-0.21,1.672
