;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
0;-0.000732;-0.000732;-0.000732;-0.000732;-0.000732;-0.000732;-0.000732;-0.000732;-0.000732;-0.000732;-0.000732;-0.000732;-0.000732;-0.000732;-0.000732;-0.000732;-0.000732;-0.000732;-0.000732;-0.000732;-0.0006829999999999999;-0.000518;-0.0007290000000000002;-0.000292;-0.00033200000000000005;-0.00049;-0.000488
1;-0.00040100000000000004;-0.00040100000000000004;-0.00040100000000000004;-0.00040100000000000004;-0.00040100000000000004;-0.00040100000000000004;-0.00040100000000000004;-0.00040100000000000004;-0.00040100000000000004;-0.00040100000000000004;-0.00040100000000000004;-0.00040100000000000004;-0.00040100000000000004;-0.00040100000000000004;-0.00040100000000000004;-0.00040100000000000004;-0.00040100000000000004;-0.00040100000000000004;-0.00040100000000000004;-0.00040100000000000004;-0.000473;-0.000462;-0.000361;-0.000135;-0.000528;-0.0004270000000000001;-0.000439
2;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.00040899999999999997;-0.000467;-0.000462;-0.000395;-0.000135;-0.000522;-0.0004270000000000001;-0.000439
3;-0.00047200000000000003;-0.00047200000000000003;-0.00047200000000000003;-0.00047200000000000003;-0.00047200000000000003;-0.00047200000000000003;-0.00047200000000000003;-0.00047200000000000003;-0.00047200000000000003;-0.00047200000000000003;-0.00047200000000000003;-0.00047200000000000003;-0.00047200000000000003;-0.00047200000000000003;-0.00047200000000000003;-0.00047200000000000003;-0.00047200000000000003;-0.00047200000000000003;-0.00047200000000000003;-0.00047200000000000003;-0.000473;-0.000462;-0.00040100000000000004;-0.00034700000000000003;-0.00038700000000000003;-0.0004270000000000001;-0.000433
4;-0.000484;-0.000484;-0.000484;-0.000484;-0.000484;-0.000484;-0.000484;-0.000484;-0.000484;-0.000484;-0.000484;-0.000484;-0.000484;-0.000484;-0.000484;-0.000484;-0.000484;-0.000484;-0.000484;-0.000484;-0.000473;-0.000456;-0.000361;-0.00012900000000000002;-0.00038700000000000003;-0.0004270000000000001;-0.000439
5;-0.000467;-0.000467;-0.000467;-0.000467;-0.000467;-0.000467;-0.000467;-0.000467;-0.000467;-0.000467;-0.000467;-0.000467;-0.000467;-0.000467;-0.000467;-0.000467;-0.000467;-0.000467;-0.000467;-0.000467;-0.000473;-0.000462;-0.00046100000000000004;-0.00025;-0.00038700000000000003;-0.00042100000000000004;-0.000543
6;-0.00041700000000000005;-0.00041700000000000005;-0.00041700000000000005;-0.00041700000000000005;-0.00041700000000000005;-0.00041700000000000005;-0.00041700000000000005;-0.00041700000000000005;-0.00041700000000000005;-0.00041700000000000005;-0.00041700000000000005;-0.00041700000000000005;-0.00041700000000000005;-0.00041700000000000005;-0.00041700000000000005;-0.00041700000000000005;-0.00041700000000000005;-0.00041700000000000005;-0.00041700000000000005;-0.00041700000000000005;-0.000473;-0.000462;-0.000431;-0.00025;-0.00068;-0.0004270000000000001;-0.000759
7;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000324;-0.000467;-0.0005679999999999999;-0.00032500000000000004;-0.000135;-0.000674;-0.000601;-0.0006550000000000001
8;-0.000299;-0.000299;-0.000299;-0.000299;-0.000299;-0.000299;-0.000299;-0.000299;-0.000299;-0.000299;-0.000299;-0.000299;-0.000299;-0.000299;-0.000299;-0.000299;-0.000299;-0.000299;-0.000299;-0.000299;-0.000473;-0.0007650000000000001;-0.000512;-0.000135;-0.00038700000000000003;-0.000601;-0.000433
9;-0.00028000000000000003;-0.00028000000000000003;-0.00028000000000000003;-0.00028000000000000003;-0.00028000000000000003;-0.00028000000000000003;-0.00028000000000000003;-0.00028000000000000003;-0.00028000000000000003;-0.00028000000000000003;-0.00028000000000000003;-0.00028000000000000003;-0.00028000000000000003;-0.00028000000000000003;-0.00028000000000000003;-0.00028000000000000003;-0.00028000000000000003;-0.00028000000000000003;-0.00028000000000000003;-0.00028000000000000003;-0.000473;-0.0006590000000000001;-0.000512;-0.000135;-0.00038700000000000003;-0.0004270000000000001;-0.000439
10;-0.000235;-0.000235;-0.000235;-0.000235;-0.000235;-0.000235;-0.000235;-0.000235;-0.000235;-0.000235;-0.000235;-0.000235;-0.000235;-0.000235;-0.000235;-0.000235;-0.000235;-0.000235;-0.000235;-0.000235;-0.000668;-0.000653;-0.000331;-0.00012900000000000002;-0.00038700000000000003;-0.0004270000000000001;-0.000439
11;-0.000253;-0.000253;-0.000253;-0.000253;-0.000253;-0.000253;-0.000253;-0.000253;-0.000253;-0.000253;-0.000253;-0.000253;-0.000253;-0.000253;-0.000253;-0.000253;-0.000253;-0.000253;-0.000253;-0.000253;-0.000668;-0.000462;-0.000331;-0.00034700000000000003;-0.00038700000000000003;-0.00042100000000000004;-0.000439
12;-0.00023600000000000002;-0.00023600000000000002;-0.00023600000000000002;-0.00023600000000000002;-0.00023600000000000002;-0.00023600000000000002;-0.00023600000000000002;-0.00023600000000000002;-0.00023600000000000002;-0.00023600000000000002;-0.00023600000000000002;-0.00023600000000000002;-0.00023600000000000002;-0.00023600000000000002;-0.00023600000000000002;-0.00023600000000000002;-0.00023600000000000002;-0.00023600000000000002;-0.00023600000000000002;-0.00023600000000000002;-0.000473;-0.000462;-0.00032500000000000004;-0.00025;-0.00038700000000000003;-0.0004270000000000001;-0.000439
