,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.048,0.0,0.006,1.21,-1.156,3.664
1,0.22699999999999998,0.0,0.006,0.235,-0.002,3.479
2,0.22699999999999998,0.0,0.006,0.236,-0.003,3.443
3,0.231,0.0,0.006,0.278,-0.041,3.407
4,0.048,0.0,0.006,0.241,-0.187,3.364
5,0.166,0.0,0.006,0.288,-0.116,3.327
6,0.166,0.0,0.006,0.288,-0.116,3.283
7,0.048,0.0,0.006,0.223,-0.169,3.239
8,0.22699999999999998,0.0,0.0,0.259,-0.032,3.205
9,0.22699999999999998,0.0,0.006,0.308,-0.075,3.165
10,0.22699999999999998,0.0,0.006,0.278,-0.045,3.118
11,0.231,0.0,0.006,0.298,-0.061,3.075
12,0.166,0.0,0.006,0.244,-0.072,3.029
13,0.048,0.0,0.006,0.199,-0.145,2.992
14,0.048,0.0,0.006,0.198,-0.144,2.961
15,0.048,0.0,0.006,0.295,-0.241,2.931
16,0.048,0.0,0.006,0.294,-0.24,2.886
17,0.048,0.0,0.006,0.303,-0.249,2.841
18,0.231,0.0,0.006,0.326,-0.089,2.794
19,0.048,0.0,0.006,0.258,-0.204,2.744
20,0.166,0.0,0.006,0.321,-0.149,2.705
21,0.345,0.0,0.0,0.346,-0.001,2.655
22,0.22699999999999998,0.0,0.006,0.298,-0.065,2.602
23,0.048,0.0,0.006,0.291,-0.237,2.557
24,0.048,0.0,0.006,0.304,-0.25,2.512
25,0.231,0.0,0.006,0.364,-0.127,2.466
26,0.048,0.0,0.006,0.264,-0.21,2.41
27,0.166,0.0,0.006,0.265,-0.093,2.369
28,0.166,0.0,0.006,0.263,-0.091,2.329
29,0.048,0.0,0.006,0.229,-0.175,2.288
30,0.22699999999999998,0.0,0.006,0.286,-0.053,2.253
31,0.22699999999999998,0.0,0.0,0.258,-0.031,2.209
32,0.048,0.0,0.006,0.223,-0.169,2.17
33,0.166,0.0,0.006,0.295,-0.123,2.136
34,0.349,0.0,0.006,0.33,0.025,2.09
