;0
0;0.009634386059276575
1;0.0006066076328981031
2;0.0005856160014787625
3;0.0007967244628797792
4;0.0008706824850283706
5;-5.9937648974462296e-05
6;-0.0014330054634622347
7;-0.0005204584325864905
8;-0.0003485838374000484
9;-0.0009545377951013708
10;-0.0006651380711490086
11;0.0008702891302034596
12;0.0008242588747643397
13;-0.00016139902422926004
14;0.00020986450285706448
15;-0.0007238029138930485
16;-0.0008440305465678793
17;0.00032888023157405456
18;0.0006780636389217314
19;0.0005471312679233212
20;6.6639199193068646e-06
21;-0.0037530183545644072
22;-0.0038814945022231594
23;-0.0008959694421060098
24;-8.732187489403672e-05
25;0.00022286990790484798
26;-8.838174961966585e-05
27;0.0004489221459266361
28;-0.000726156747912673
29;-0.0008622612236960978
30;-0.0007859312654168529
31;-0.0008831821974134955
32;0.00021696153547861053
33;0.00022693691644680005
34;-0.000610848110249856
35;-0.000922337900222716
36;-0.0027997014867991027
37;-0.001595137211148995
38;-0.0016283055225430419
39;-0.0014603280064131112
40;-0.0008904174246444093
41;-0.00849015361724208
42;-0.008270480991406603
43;-0.017139160004347353
44;-0.005230016200861858
45;-0.003367448706952354
46;-0.0054094441859859005
47;-0.007482835967483302
48;-0.009432925834917113
49;-0.007058438646475913
50;-0.008451115352618783
51;-0.014223870360357348
52;-0.009035199211961097
53;-0.013158412270983867
54;-0.010700098424457457
55;-0.014840591887181022
56;-0.016333711521787753
57;-0.012681925339407213
58;-0.010167733769631895
59;-0.012076184883644285
60;-0.010939185311556668
61;-0.006737953702941352
62;-0.01924579326087704
63;-0.007164521759506684
64;-0.009163583850386197
65;-0.007144461405999795
66;-0.004025168186737047
67;-0.0013736985684431899
68;-0.005756270080602136
69;-0.0058699103928919775
70;-0.006525326740830933
71;-0.01501950826962424
72;-0.01472279947852965
73;-0.011165347897757078
74;-0.009154961422717404
75;-0.0018629018427601166
76;-0.00162165038162693
77;-0.004948162279452711
78;-0.003486804488903667
79;-0.006766451917285715
80;-0.01572805622440938
81;-0.004073241809977399
82;-0.009507046542256134
83;-0.003736570352110079
84;-0.005237279481809709
85;-0.009075587059284806
86;-0.019638610742082736
87;-0.007797453791944915
88;-0.006410245251763659
89;-0.0042458925553405654
90;-0.015123428211506577
91;-0.011707447618306145
92;-0.01251201789655508
93;-0.008814411578498951
94;-0.00866338318208424
95;-0.008243738392922665
96;-0.009085949155926257
97;-0.011793048979684886
98;-0.019224977155692175
99;-0.01962002000365353
100;-0.025300140902667582
101;-0.021645671509873576
102;-0.020463759215573096
103;-0.019967989499519508
104;-0.017378687243335914
105;-0.016351164228940295
106;-0.016050178377020153
107;-0.02081406254501036
108;-0.027811241875402844
109;-0.028878545173812727
110;-0.027497042221895432
111;-0.029874634305300928
112;-0.030758392941546062
113;-0.025762724319871595
114;-0.023200064043650114
115;-0.02242478554761791
116;-0.027700048046875512
117;-0.028730939762889252
118;-0.027510450439940878
119;-0.026346597097731565
120;-0.02492300692543123
121;-0.02251018386215424
122;-0.020464194675327826
123;-0.017422187552873666
124;-0.021160070368535764
125;-0.023474507521383255
126;-0.017756327595544914
127;-0.02064330979702603
128;-0.022155409439479287
129;-0.018778444171259494
130;-0.022310379276166612
131;-0.022539926229371163
132;-0.01994838105005889
133;-0.02199787158094342
134;-0.014080334622979987
135;-0.0169909444429841
136;-0.02054852192847635
137;-0.022224884650384625
138;-0.014496198417776978
139;-0.014997594070337916
140;-0.012388978076359053
141;-0.01136611748793973
142;-0.009858413909224905
143;-0.003641210321769144
