,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.049,0.0,0.408,-0.359,3.787
1,0.049,0.0,0.338,-0.289,3.725
2,0.049,0.0,0.347,-0.298,3.673
3,0.049,0.0,0.402,-0.353,3.62
4,0.049,0.0,0.413,-0.364,3.558
5,0.049,0.0,0.398,-0.349,3.495
6,0.049,0.0,0.36,-0.311,3.434
7,0.049,0.0,0.35,-0.301,3.379
8,0.27,0.0,0.403,-0.133,3.325
9,0.27,0.0,0.405,-0.135,3.263
10,0.049,0.0,0.372,-0.323,3.201
11,0.049,0.0,0.379,-0.33,3.144
12,0.049,0.0,0.355,-0.306,3.086
13,0.049,0.0,0.342,-0.293,3.031
14,0.049,0.0,0.368,-0.319,2.979
15,0.21,0.0,0.381,-0.171,2.923
16,0.431,0.0,0.371,0.06,2.864
17,0.27,0.0,0.384,-0.114,2.807
18,0.27,0.0,0.434,-0.164,2.748
19,0.049,0.0,0.397,-0.348,2.682
20,0.049,0.0,0.369,-0.32,2.621
21,0.049,0.0,0.366,-0.317,2.565
22,0.21,0.0,0.367,-0.157,2.509
23,0.21,0.0,0.347,-0.137,2.452
24,0.049,0.0,0.412,-0.363,2.399
25,0.27,0.0,0.442,-0.172,2.336
26,0.27,0.0,0.387,-0.117,2.268
27,0.049,0.0,0.378,-0.329,2.209
28,0.049,0.0,0.371,-0.322,2.151
29,0.21,0.0,0.354,-0.144,2.094
30,0.21,0.0,0.352,-0.142,2.04
31,0.049,0.0,0.362,-0.313,1.986
32,0.049,0.0,0.377,-0.328,1.93
33,0.049,0.0,0.392,-0.343,1.872
34,0.27,0.0,0.408,-0.138,1.812
35,0.531,0.0,0.396,0.135,1.75
36,0.578,0.0,0.387,0.191,1.689
37,0.049,0.0,0.348,-0.299,1.63
38,0.049,0.0,0.343,-0.294,1.576
39,0.049,0.1,0.317,-0.368,1.524
40,0.049,0.1,0.475,-0.526,1.475
41,0.212,0.1,0.488,-0.376,1.402
42,0.557,0.1,0.388,0.069,1.328
43,0.557,0.1,0.565,-0.108,1.268
44,0.7879999999999999,0.1,0.824,-0.136,1.181
45,0.893,0.3,0.383,0.21,1.055
46,0.672,0.3,0.38,-0.008,0.996
47,0.787,0.3,0.462,0.025,0.938
48,0.6559999999999999,0.3,0.668,-0.312,0.867
49,2.639,0.3,0.474,1.865,0.765
50,2.786,0.3,0.414,2.072,0.692
51,1.023,0.6,0.185,0.238,0.629
52,0.902,0.6,0.081,0.221,0.6
53,2.2159999999999997,0.6,0.111,1.505,0.588
54,0.6779999999999999,0.6,0.235,-0.157,0.571
55,0.6920000000000001,0.6,-0.136,0.228,0.535
56,0.41100000000000003,0.6,0.161,-0.35,0.556
57,0.588,1.0,0.137,-0.549,0.531
58,0.41100000000000003,1.0,-0.314,-0.275,0.51
59,0.47100000000000003,1.0,-0.12,-0.409,0.558
60,0.5720000000000001,1.0,-0.195,-0.233,0.576
61,0.981,1.0,-0.154,0.135,0.606
62,0.474,1.0,-0.221,-0.305,0.63
63,0.508,1.6,-0.729,-0.363,0.664
64,0.287,1.6,-1.106,-0.207,0.775
65,0.287,1.6,-1.165,-0.148,0.945
66,0.551,1.6,-1.12,0.071,1.124
67,0.551,1.6,-1.021,-0.028,1.296
68,0.33,1.6,-0.875,-0.395,1.452
69,0.33,2.0,-1.31,-0.36,1.586
70,0.193,2.0,-1.288,-0.519,1.787
71,0.27,2.0,-1.309,-0.421,1.985
72,0.27,2.0,-1.236,-0.494,2.185
73,0.21,2.0,-1.148,-0.642,2.375
74,0.21,2.0,-1.194,-0.596,2.551
75,0.049,2.2,-1.533,-0.618,2.734
76,0.049,2.2,-1.766,-0.385,2.969
77,0.049,2.2,-1.788,-0.363,3.24
78,0.27,2.2,-1.825,-0.105,3.514
79,0.27,2.2,-1.81,-0.12,3.794
80,0.049,2.2,-1.825,-0.326,4.071
81,0.049,2.0,-1.611,-0.34,4.351
82,0.049,2.0,-1.585,-0.366,4.598
83,0.049,2.0,-1.561,-0.39,4.841
84,0.049,2.0,-1.439,-0.512,5.08
85,0.049,2.0,-1.547,-0.404,5.301
86,0.21,2.0,-1.532,-0.258,5.538
87,0.21,1.8,-1.26,-0.33,5.773
88,0.049,1.8,-1.381,-0.37,5.966
89,0.27,1.8,-1.229,-0.301,6.178
90,0.27,1.8,-1.176,-0.354,6.366
91,0.27,1.8,-1.178,-0.352,6.547
92,0.049,1.8,-1.196,-0.555,6.727
93,0.049,1.4,-0.958,-0.393,6.911
94,0.21,1.4,-0.625,-0.565,7.058
95,0.21,1.4,-0.569,-0.621,7.154
