,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.048,0.0,0.001,0.444,-0.395,3.782
1,0.22699999999999998,0.0,0.001,0.345,-0.117,3.714
2,0.22699999999999998,0.0,0.001,0.353,-0.125,3.661
3,0.231,0.0,0.001,0.409,-0.177,3.607
4,0.048,0.0,0.001,0.42,-0.371,3.544
5,0.166,0.0,0.001,0.405,-0.238,3.48
6,0.166,0.0,0.001,0.365,-0.198,3.418
7,0.048,0.0,0.001,0.344,-0.295,3.362
8,0.22699999999999998,0.0,0.0,0.386,-0.159,3.309
9,0.22699999999999998,0.0,0.001,0.383,-0.155,3.25
10,0.22699999999999998,0.0,0.001,0.35,-0.122,3.191
11,0.231,0.0,0.001,0.358,-0.126,3.138
12,0.166,0.0,0.001,0.334,-0.167,3.083
13,0.048,0.0,0.001,0.32,-0.271,3.031
14,0.048,0.0,0.001,0.347,-0.298,2.982
15,0.048,0.0,0.001,0.36,-0.311,2.929
16,0.048,0.0,0.001,0.349,-0.3,2.874
17,0.048,0.0,0.001,0.363,-0.314,2.821
18,0.231,0.0,0.001,0.413,-0.181,2.765
19,0.048,0.0,0.001,0.376,-0.327,2.702
20,0.166,0.0,0.001,0.347,-0.18,2.644
21,0.345,0.0,0.0,0.344,0.001,2.591
22,0.22699999999999998,0.0,0.001,0.346,-0.118,2.538
23,0.048,0.0,0.001,0.325,-0.276,2.485
24,0.048,0.0,0.001,0.39,-0.341,2.435
25,0.231,0.0,0.001,0.421,-0.189,2.375
26,0.048,0.0,0.001,0.365,-0.316,2.311
27,0.166,0.0,0.001,0.357,-0.19,2.255
28,0.166,0.0,0.001,0.35,-0.183,2.2
29,0.048,0.0,0.001,0.333,-0.284,2.146
30,0.22699999999999998,0.0,0.001,0.331,-0.103,2.095
31,0.22699999999999998,0.0,0.0,0.34,-0.113,2.045
32,0.048,0.0,0.001,0.356,-0.307,1.992
33,0.166,0.0,0.001,0.371,-0.204,1.938
34,0.349,0.0,0.001,0.387,-0.037,1.881
35,0.048,0.0,0.001,0.375,-0.326,1.822
36,0.048,0.0,0.0,0.366,-0.318,1.764
37,0.22699999999999998,0.0,0.001,0.327,-0.099,1.708
38,0.22699999999999998,0.0,0.001,0.322,-0.094,1.658
39,0.048,0.1,0.001,0.295,-0.346,1.609
40,0.048,0.1,0.001,0.454,-0.505,1.563
41,0.231,0.1,0.0,0.468,-0.337,1.494
42,0.166,0.1,0.001,0.367,-0.3,1.422
43,0.166,0.1,0.001,0.546,-0.479,1.366
44,0.22699999999999998,0.1,0.001,0.806,-0.678,1.282
45,0.22699999999999998,0.3,0.001,0.363,-0.435,1.159
46,0.22699999999999998,0.3,0.0,0.36,-0.433,1.103
47,0.048,0.3,0.001,0.442,-0.693,1.048
48,0.349,0.3,0.001,0.651,-0.601,0.98
49,0.349,0.3,0.001,0.455,-0.405,0.88
50,0.048,0.3,0.001,0.395,-0.646,0.81
51,0.048,0.6,0.0,0.164,-0.716,0.75
52,0.048,0.6,0.001,0.06,-0.611,0.725
53,0.22699999999999998,0.6,0.001,0.09,-0.462,0.716
54,0.22699999999999998,0.6,0.001,0.079,-0.451,0.702
55,0.048,0.6,0.001,-0.022,-0.529,0.69
56,0.048,0.6,0.001,0.14,-0.691,0.693
57,0.231,1.0,0.0,-0.02,-0.749,0.672
58,0.048,1.0,0.001,-0.309,-0.642,0.675
59,0.166,1.0,0.001,-0.114,-0.719,0.722
60,0.17600000000000002,1.0,0.001,-0.188,-0.635,0.739
61,0.057999999999999996,1.0,0.001,-0.148,-0.793,0.768
62,0.25,1.0,0.0,-0.214,-0.536,0.791
63,0.25,1.6,0.001,-0.718,-0.631,0.824
64,0.071,1.6,0.001,-1.093,-0.435,0.934
65,0.166,1.6,0.001,-1.153,-0.28,1.102
66,0.166,1.6,0.001,-1.109,-0.324,1.278
67,0.231,1.6,0.0,-1.011,-0.358,1.448
68,0.19399999999999998,1.6,0.001,-0.867,-0.538,1.603
69,0.373,2.0,0.001,-1.299,-0.327,1.736
70,2.8489999999999998,2.0,0.001,-1.285,2.135,1.936
71,2.647,2.0,0.001,-1.327,1.975,2.133
72,2.537,2.0,0.001,-1.255,1.793,2.336
73,2.537,2.0,0.0,-1.167,1.704,2.528
74,2.838,2.0,0.001,-1.213,2.052,2.707
75,2.665,2.2,0.001,-1.552,2.018,2.893
76,0.071,2.2,0.001,-1.785,-0.343,3.131
77,0.171,2.2,0.001,-1.808,-0.22,3.405
78,0.237,2.2,0.0,-1.845,-0.118,3.682
79,0.265,2.2,0.218,-1.82,0.103,3.965
80,0.086,2.2,0.616,-1.816,0.318,4.244
81,0.086,2.0,0.073,-1.627,-0.214,4.523
82,0.076,2.0,0.001,-1.605,-0.318,4.772
83,0.259,2.0,0.001,-1.581,-0.159,5.018
84,2.077,2.0,0.001,-1.459,1.537,5.261
85,0.086,2.0,0.243,-1.556,-0.115,5.484
86,0.20600000000000002,2.0,0.616,-1.524,0.346,5.723
87,0.29600000000000004,1.8,0.615,-1.252,0.363,5.957
88,0.29600000000000004,1.8,0.615,-1.373,0.484,6.148
89,0.35700000000000004,1.8,0.614,-1.203,0.374,6.359
90,0.54,1.8,0.614,-1.141,0.495,6.544
91,0.53,1.8,0.614,-1.143,0.487,6.719
92,0.155,1.8,0.613,-1.161,0.129,6.894
93,0.048,1.4,0.614,-0.923,0.185,7.072
94,0.048,1.4,0.613,-0.591,-0.148,7.213
95,0.048,1.4,0.614,-0.541,-0.197,7.304
96,0.14800000000000002,1.4,0.613,-0.603,-0.036,7.387
97,0.35100000000000003,1.4,0.613,-0.6,0.164,7.479
98,0.55,1.4,0.59,-0.487,0.227,7.571
99,0.525,1.0,0.001,0.061,-0.535,7.646
100,0.28600000000000003,1.0,0.001,0.029,-0.742,7.637
101,0.28800000000000003,1.0,0.0,-0.207,-0.505,7.632
102,0.21,1.0,0.001,-0.093,-0.696,7.664
103,0.39299999999999996,1.0,0.001,-0.052,-0.554,7.678
104,0.424,1.0,0.001,-0.089,-0.486,7.686
105,0.607,0.4,0.42,0.473,0.154,7.7
106,0.6859999999999999,0.4,0.616,0.403,0.499,7.627
107,0.893,0.4,0.615,0.425,0.683,7.566
108,0.33799999999999997,0.4,0.615,0.554,-0.001,7.5
109,0.373,0.4,0.614,0.596,-0.009,7.416
110,0.17800000000000002,0.4,0.613,0.529,-0.138,7.324
111,0.278,0.1,0.613,0.819,-0.028,7.243
112,0.17800000000000002,0.1,0.614,0.815,-0.123,7.118
113,4.957,0.1,0.613,0.839,4.631,6.993
114,4.897,0.1,0.613,0.8,4.61,6.864
115,2.7439999999999998,0.1,0.613,0.707,2.55,6.741
116,0.048,0.1,0.612,0.687,-0.127,6.633
117,0.048,0.0,0.598,0.689,-0.043,6.527
118,0.048,0.0,0.315,0.635,-0.272,6.422
119,0.048,0.0,0.0,0.62,-0.572,6.324
120,0.048,0.0,0.001,0.707,-0.658,6.229
121,0.166,0.0,0.001,0.757,-0.59,6.121
122,0.528,0.0,0.001,0.859,-0.33,6.005
123,0.22699999999999998,0.0,0.001,0.807,-0.579,5.873
124,0.048,0.0,0.001,0.626,-0.577,5.749
125,0.048,0.0,0.001,0.714,-0.665,5.653
126,0.048,0.0,0.001,0.597,-0.548,5.544
127,0.166,0.0,0.001,0.768,-0.601,5.453
128,0.166,0.0,0.001,0.943,-0.776,5.335
129,0.048,0.0,0.001,0.704,-0.655,5.19
130,0.22699999999999998,0.0,0.001,0.706,-0.478,5.082
131,0.36,0.0,0.001,0.774,-0.413,4.974
132,0.56,0.0,0.0,0.918,-0.358,4.855
133,0.7490000000000001,0.0,0.001,0.874,-0.124,4.715
134,0.44799999999999995,0.0,0.001,0.691,-0.242,4.581
135,0.428,0.0,0.001,0.717,-0.288,4.475
136,0.048,0.0,0.001,0.737,-0.688,4.365
137,0.22699999999999998,0.0,0.001,0.66,-0.432,4.252
138,0.22699999999999998,0.0,0.001,0.489,-0.261,4.151
139,0.166,0.0,0.001,0.447,-0.28,4.076
140,0.166,0.0,0.001,0.414,-0.247,4.007
141,0.231,0.0,0.001,0.513,-0.281,3.944
142,0.231,0.0,0.001,0.541,-0.309,3.865
143,0.048,0.0,0.001,0.444,-0.395,3.782
