,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.051,0.006,-0.321,0.378,3.899
1,0.051,0.006,-0.293,0.35,3.948
2,0.051,0.006,-0.286,0.343,3.993
3,0.051,0.006,-0.249,0.306,4.037
4,0.171,0.0,-0.252,0.423,4.075
5,0.171,0.006,-0.24,0.417,4.114
6,0.051,0.006,-0.26,0.317,4.151
7,0.051,0.006,-0.324,0.381,4.191
8,0.051,0.006,-0.331,0.388,4.24
9,0.051,0.006,-0.356,0.413,4.291
10,0.268,0.0,-0.383,0.651,4.346
11,0.268,0.006,-0.384,0.658,4.404
12,0.051,0.006,-0.396,0.453,4.463
13,0.051,0.006,-0.39,0.447,4.524
14,0.051,0.006,-0.373,0.43,4.584
15,0.051,0.0,-0.343,0.394,4.641
16,0.051,0.006,-0.359,0.416,4.694
17,0.171,0.006,-0.381,0.558,4.749
18,0.38799999999999996,0.006,-0.348,0.742,4.807
19,0.268,0.006,-0.363,0.637,4.86
20,0.051,0.0,-0.384,0.435,4.916
21,0.051,0.006,-0.272,0.329,4.975
22,0.051,0.006,-0.267,0.324,5.017
23,0.051,0.006,-0.367,0.424,5.058
24,0.38799999999999996,0.006,-0.338,0.732,5.114
25,0.38799999999999996,0.006,-0.332,0.726,5.166
26,0.268,0.0,-0.37,0.638,5.216
27,0.051,0.006,-0.384,0.441,5.273
28,0.051,0.006,-0.368,0.425,5.332
29,0.051,0.006,-0.376,0.433,5.388
30,0.051,0.006,-0.37,0.427,5.446
31,0.051,0.0,-0.372,0.423,5.503
32,0.268,0.006,-0.362,0.636,5.56
33,0.268,0.006,-0.354,0.628,5.615
34,0.171,0.006,-0.329,0.506,5.67
35,0.051,0.006,-0.335,0.392,5.72
36,0.051,0.0,-0.354,0.405,5.771
37,0.051,0.006,-0.366,0.423,5.826
38,0.051,0.006,-0.375,0.432,5.882
39,0.051,0.006,-0.35,0.407,5.939
40,0.268,0.006,-0.242,0.516,5.993
41,0.268,0.006,-0.232,0.506,6.03
42,0.051,0.0,-0.186,0.237,6.066
43,3.158,0.006,-0.062,3.226,6.094
44,3.3369999999999997,0.006,0.007,3.336,6.104
45,0.051,0.006,-0.147,0.204,6.103
46,0.051,0.006,-0.159,0.216,6.125
47,0.467,0.0,-0.045,0.512,6.15
48,0.8370000000000001,0.006,0.097,0.746,6.156
49,0.9109999999999999,0.006,-0.065,0.982,6.142
50,0.051,0.006,-0.084,0.141,6.152
51,0.051,0.006,-0.074,0.131,6.164
52,0.051,0.0,-0.12,0.171,6.176
53,0.051,0.006,-0.099,0.156,6.194
54,0.38799999999999996,0.006,-0.134,0.528,6.209
55,0.38799999999999996,0.006,-0.178,0.572,6.23
56,0.051,0.006,-0.026,0.083,6.257
57,0.051,0.0,0.147,-0.096,6.261
58,0.051,0.006,-0.042,0.099,6.239
59,0.051,0.006,0.186,-0.129,6.245
60,0.051,0.006,0.126,-0.069,6.217
61,0.268,0.006,0.075,0.199,6.197
62,0.268,0.0,0.109,0.159,6.186
63,0.268,0.006,0.246,0.028,6.169
64,0.051,0.006,-0.157,0.214,6.131
65,0.051,0.006,-0.11,0.167,6.155
66,0.051,0.006,-0.079,0.136,6.172
67,0.051,0.006,-0.117,0.174,6.184
68,0.051,0.0,0.003,0.048,6.202
69,0.051,0.006,-0.004,0.061,6.202
70,0.38799999999999996,0.006,0.048,0.346,6.202
71,0.38799999999999996,0.006,0.107,0.287,6.195
72,0.268,0.006,0.148,0.126,6.178
73,0.051,0.0,0.107,-0.056,6.156
74,0.051,0.006,0.128,-0.071,6.139
75,0.051,0.006,-0.116,0.173,6.12
76,0.051,0.006,-0.29,0.347,6.138
77,0.268,0.006,-0.215,0.489,6.182
78,0.268,0.0,-0.352,0.62,6.215
79,0.268,0.006,-0.194,0.468,6.269
80,0.051,0.006,0.12,-0.063,6.299
81,0.051,0.006,-0.323,0.38,6.28
82,0.171,0.006,-0.139,0.316,6.33
83,0.171,0.0,-0.217,0.388,6.351
84,0.051,0.006,-0.108,0.165,6.385
85,0.268,0.006,-0.127,0.401,6.401
86,0.268,0.006,-0.059,0.333,6.421
87,0.051,0.006,-0.105,0.162,6.43
88,0.051,0.006,-0.2,0.257,6.446
89,0.051,0.0,-0.035,0.086,6.476
90,0.171,0.006,0.33,-0.153,6.482
91,0.051,0.006,0.214,-0.157,6.431
92,0.268,0.006,0.126,0.148,6.398
93,0.40700000000000003,0.006,0.046,0.367,6.379
94,3.2969999999999997,0.0,0.276,3.021,6.372
95,3.392,0.006,0.195,3.203,6.33
96,0.405,0.006,0.179,0.232,6.3
97,0.505,0.006,0.428,0.083,6.273
98,0.6579999999999999,0.006,0.58,0.084,6.207
99,0.535,0.0,0.725,-0.19,6.118
100,0.485,0.006,0.819,-0.328,6.007
101,0.45,0.006,0.47,-0.014,5.881
102,0.607,0.006,0.549,0.064,5.809
103,0.782,0.006,0.561,0.227,5.725
104,0.51,0.0,0.468,0.042,5.639
105,0.39,0.006,0.544,-0.148,5.567
106,0.39,0.006,0.553,-0.157,5.484
107,0.521,0.006,0.666,-0.139,5.399
108,0.446,0.006,0.835,-0.383,5.297
109,0.6609999999999999,0.006,0.688,-0.021,5.169
110,3.8369999999999997,0.0,0.602,3.235,5.063
111,3.861,0.006,0.53,3.337,4.971
112,0.794,0.006,0.673,0.127,4.89
113,0.794,0.006,0.75,0.05,4.787
114,0.951,0.006,0.648,0.309,4.672
115,0.9740000000000001,0.0,0.55,0.424,4.572
116,0.633,0.006,0.594,0.045,4.488
117,0.675,0.006,0.471,0.21,4.397
118,0.759,0.006,0.279,0.486,4.325
119,0.575,0.006,0.172,0.409,4.282
120,3.742,0.0,0.291,3.451,4.255
121,4.083,0.006,0.175,3.914,4.211
122,0.9309999999999999,0.006,0.221,0.716,4.184
123,0.764,0.006,0.18,0.59,4.15
124,0.809,0.006,0.09,0.725,4.123
125,0.7490000000000001,0.0,0.149,0.6,4.109
126,0.7829999999999999,0.006,0.071,0.718,4.086
127,0.7929999999999999,0.006,0.268,0.531,4.075
128,0.693,0.006,0.391,0.308,4.034
129,0.6729999999999999,0.006,0.11,0.569,3.974
130,0.9890000000000001,0.006,0.063,0.932,3.957
131,0.8740000000000001,0.0,0.164,0.71,3.947
132,4.072,0.006,0.158,3.92,3.922
133,3.667,0.006,0.145,3.528,3.898
134,0.649,0.006,-0.018,0.673,3.876
135,0.38,0.006,-0.091,0.477,3.878
136,0.34,0.0,0.104,0.236,3.892
137,0.34,0.006,0.132,0.214,3.876
138,0.051,0.006,-0.051,0.108,3.856
139,0.171,0.006,-0.057,0.234,3.864
140,0.171,0.006,-0.114,0.291,3.873
141,0.268,0.0,-0.038,0.306,3.89
142,0.268,0.006,-0.022,0.296,3.896
143,0.051,0.006,-0.321,0.378,3.899
