,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.049,0.0,0.0,0.851,-0.802,3.72
1,0.049,0.0,0.006,0.425,-0.37,3.589
2,0.049,0.0,0.006,0.437,-0.382,3.524
3,0.049,0.0,0.006,0.516,-0.461,3.457
4,0.049,0.0,0.006,0.524,-0.469,3.378
5,0.049,0.0,0.0,0.507,-0.458,3.298
6,0.049,0.0,0.006,0.456,-0.401,3.22
7,0.049,0.0,0.006,0.34,-0.285,3.15
8,0.171,0.0,0.006,0.272,-0.095,3.098
9,0.171,0.0,0.006,0.249,-0.072,3.056
10,0.049,0.0,0.006,0.216,-0.161,3.018
11,0.21,0.0,0.0,0.238,-0.028,2.985
12,0.21,0.0,0.006,0.221,-0.005,2.948
13,0.049,0.0,0.006,0.203,-0.148,2.914
14,0.049,0.0,0.006,0.235,-0.18,2.883
15,0.171,0.0,0.006,0.245,-0.068,2.847
16,0.171,0.0,0.0,0.227,-0.056,2.81
17,0.049,0.0,0.006,0.236,-0.181,2.775
18,0.21,0.0,0.006,0.273,-0.057,2.739
19,0.21,0.0,0.006,0.235,-0.019,2.697
20,0.049,0.0,0.006,0.229,-0.174,2.661
21,0.049,0.0,0.0,0.244,-0.195,2.626
22,0.049,0.0,0.006,0.238,-0.183,2.588
23,0.049,0.0,0.006,0.208,-0.153,2.552
24,0.049,0.0,0.006,0.263,-0.208,2.52
25,0.049,0.0,0.006,0.282,-0.227,2.48
26,0.049,0.0,0.0,0.22,-0.171,2.436
27,0.171,0.0,0.006,0.239,-0.062,2.403
28,0.332,0.0,0.006,0.24,0.098,2.366
29,0.21,0.0,0.006,0.219,-0.003,2.329
30,0.049,0.0,0.006,0.217,-0.162,2.296
31,0.049,0.0,0.006,0.215,-0.16,2.263
32,0.049,0.0,0.0,0.216,-0.167,2.23
33,0.171,0.0,0.006,0.249,-0.072,2.196
34,0.171,0.0,0.006,0.282,-0.105,2.158
35,0.21,0.0,0.006,0.224,-0.008,2.115
36,0.21,0.0,0.006,0.209,0.007,2.081
37,0.049,0.0,0.0,0.221,-0.172,2.049
38,0.049,0.0,0.006,0.214,-0.159,2.015
39,0.049,0.1,0.006,0.134,-0.179,1.982
40,0.049,0.1,0.006,0.311,-0.356,1.962
41,0.049,0.1,0.006,0.329,-0.374,1.914
42,0.049,0.1,0.0,0.201,-0.252,1.863
43,0.332,0.1,0.006,0.21,0.028,1.833
44,0.332,0.1,0.006,0.534,-0.296,1.8
45,0.049,0.3,0.006,0.303,-0.548,1.718
46,0.049,0.3,0.006,0.313,-0.558,1.672
47,0.049,0.3,0.0,0.365,-0.616,1.624
48,0.049,0.3,0.006,0.62,-0.865,1.568
49,0.049,0.3,0.006,0.255,-0.5,1.473
