,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.087,0.0,0.006,0.851,-0.758,3.72
1,0.247,0.0,0.006,0.425,-0.172,3.589
2,0.363,0.0,0.006,0.437,-0.068,3.524
3,0.46299999999999997,0.0,0.006,0.516,-0.047,3.457
4,0.754,0.0,0.0,0.524,0.23,3.378
5,0.7290000000000001,0.0,0.006,0.507,0.228,3.298
6,0.052000000000000005,0.0,0.006,0.456,-0.398,3.22
7,0.052000000000000005,0.0,0.006,0.34,-0.282,3.15
8,0.16899999999999998,0.0,0.006,0.272,-0.097,3.098
9,0.052000000000000005,0.0,0.0,0.249,-0.197,3.056
10,0.052000000000000005,0.0,0.006,0.216,-0.158,3.018
11,0.183,0.0,0.006,0.238,-0.049,2.985
12,0.183,0.0,0.006,0.221,-0.032,2.948
13,0.052000000000000005,0.0,0.006,0.203,-0.145,2.914
14,0.052000000000000005,0.0,0.0,0.235,-0.183,2.883
15,0.052000000000000005,0.0,0.006,0.245,-0.187,2.847
16,0.052000000000000005,0.0,0.006,0.227,-0.169,2.81
17,0.052000000000000005,0.0,0.006,0.236,-0.178,2.775
18,0.183,0.0,0.006,0.273,-0.084,2.739
19,0.3,0.0,0.0,0.235,0.065,2.697
20,0.16899999999999998,0.0,0.006,0.229,-0.054,2.661
21,0.052000000000000005,0.0,0.006,0.244,-0.186,2.626
22,0.052000000000000005,0.0,0.006,0.238,-0.18,2.588
23,0.052000000000000005,0.0,0.006,0.208,-0.15,2.552
24,0.183,0.0,0.0,0.263,-0.08,2.52
25,0.183,0.0,0.006,0.282,-0.093,2.48
26,0.16899999999999998,0.0,0.006,0.22,-0.045,2.436
27,0.16899999999999998,0.0,0.006,0.239,-0.064,2.403
28,0.052000000000000005,0.0,0.006,0.24,-0.182,2.366
29,0.052000000000000005,0.0,0.0,0.219,-0.167,2.329
30,0.052000000000000005,0.0,0.006,0.217,-0.159,2.296
31,0.052000000000000005,0.0,0.006,0.215,-0.157,2.263
32,0.16899999999999998,0.0,0.006,0.216,-0.041,2.23
33,0.3,0.0,0.006,0.249,0.057,2.196
34,0.183,0.0,0.0,0.282,-0.099,2.158
35,0.052000000000000005,0.0,0.006,0.224,-0.166,2.115
36,0.052000000000000005,0.0,0.006,0.209,-0.151,2.081
37,0.052000000000000005,0.0,0.006,0.221,-0.163,2.049
38,0.052000000000000005,0.0,0.006,0.214,-0.156,2.015
39,0.183,0.1,0.006,0.134,-0.045,1.982
40,0.3,0.1,0.0,0.311,-0.111,1.962
41,0.16899999999999998,0.1,0.006,0.329,-0.254,1.914
42,0.052000000000000005,0.1,0.006,0.201,-0.243,1.863
43,0.052000000000000005,0.1,0.006,0.21,-0.252,1.833
44,0.32299999999999995,0.1,0.006,0.534,-0.305,1.8
45,0.498,0.3,0.0,0.303,-0.105,1.718
46,0.594,0.3,0.006,0.313,-0.013,1.672
47,0.629,0.3,0.006,0.365,-0.03,1.624
48,4.459,0.3,0.006,0.62,3.545,1.568
49,2.574,0.3,0.006,0.255,2.025,1.473
50,0.444,0.3,0.0,0.202,-0.058,1.434
51,0.611,0.6,0.006,0.085,-0.068,1.403
52,0.862,0.6,0.006,-0.032,0.3,1.39
53,0.735,0.6,0.006,-0.174,0.315,1.395
54,2.472,0.6,0.006,0.001,1.877,1.421
55,0.447,0.6,0.0,-0.146,-0.007,1.421
56,0.47,0.6,0.006,0.141,-0.265,1.444
57,0.41,1.0,0.006,0.055,-0.639,1.422
58,0.43799999999999994,1.0,0.006,-0.176,-0.38,1.414
59,0.387,1.0,0.006,-0.084,-0.523,1.44
60,1.695,1.0,0.006,-0.168,0.869,1.453
61,0.518,1.0,0.0,-0.158,-0.324,1.479
62,0.387,1.0,0.006,-0.025,-0.582,1.503
63,0.052000000000000005,1.6,0.006,-0.495,-1.047,1.507
64,0.052000000000000005,1.6,0.006,-0.975,-0.567,1.583
65,0.16899999999999998,1.6,0.006,-1.057,-0.368,1.733
66,0.16899999999999998,1.6,0.0,-1.014,-0.417,1.895
67,0.052000000000000005,1.6,0.006,-0.885,-0.657,2.05
68,0.183,1.6,0.006,-0.674,-0.737,2.186
69,0.183,2.0,0.006,-1.125,-0.686,2.289
70,0.272,2.0,0.006,-1.162,-0.56,2.462
71,0.272,2.0,0.0,-1.345,-0.383,2.64
72,0.195,2.0,0.006,-1.244,-0.555,2.846
73,0.312,2.0,0.006,-1.234,-0.448,3.037
74,0.312,2.0,0.006,-1.17,-0.512,3.226
75,0.195,2.2,0.006,-1.563,-0.436,3.405
76,0.052000000000000005,2.2,0.0,-1.895,-0.253,3.645
77,0.152,2.2,0.006,-1.928,-0.114,3.936
78,0.152,2.2,0.006,-1.968,-0.074,4.231
79,0.28300000000000003,2.2,0.006,-1.867,-0.044,4.533
80,0.4,2.2,0.006,-1.711,-0.083,4.819
81,0.32899999999999996,2.0,0.0,-1.694,0.023,5.081
82,0.35,2.0,0.006,-1.718,0.074,5.341
83,0.152,2.0,0.006,-1.72,-0.122,5.605
84,0.052000000000000005,2.0,0.006,-1.551,-0.391,5.868
85,0.052000000000000005,2.0,0.006,-1.585,-0.357,6.106
86,0.317,2.0,0.006,-1.418,-0.259,6.349
87,0.317,1.8,0.0,-1.242,-0.241,6.567
88,0.102,1.8,0.006,-1.269,-0.423,6.757
89,0.102,1.8,0.006,-0.917,-0.775,6.952
90,0.22899999999999998,1.8,0.006,-0.793,-0.772,7.092
91,0.22899999999999998,1.8,0.006,-0.798,-0.767,7.214
92,0.34600000000000003,1.8,0.0,-0.832,-0.622,7.336
93,0.32899999999999996,1.4,0.006,-0.653,-0.412,7.464
94,0.212,1.4,0.006,-0.366,-0.816,7.564
95,0.18,1.4,0.006,-0.348,-0.866,7.62
96,0.2,1.4,0.006,-0.175,-1.019,7.673
97,0.3,1.4,0.0,0.0,-1.1,7.7
98,0.36,1.4,0.006,0.005,-1.039,7.7
99,0.39299999999999996,1.0,0.006,0.519,-1.12,7.699
