,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.045,0.0,0.371,-0.326,3.793
1,0.045,0.0,0.347,-0.302,3.736
2,0.045,0.0,0.351,-0.306,3.683
3,0.045,0.0,0.37,-0.325,3.629
4,0.045,0.0,0.373,-0.328,3.572
5,0.045,0.0,0.384,-0.339,3.515
6,0.233,0.0,0.393,-0.16,3.456
7,0.233,0.0,0.373,-0.14,3.396
8,0.045,0.0,0.391,-0.346,3.339
9,0.152,0.0,0.402,-0.25,3.279
10,0.152,0.0,0.384,-0.232,3.218
11,0.045,0.0,0.359,-0.314,3.159
12,0.045,0.0,0.35,-0.305,3.104
13,0.233,0.0,0.363,-0.13,3.05
14,0.233,0.0,0.366,-0.133,2.994
15,0.045,0.0,0.389,-0.344,2.938
16,0.045,0.0,0.387,-0.342,2.878
17,0.152,0.0,0.371,-0.219,2.819
18,0.045,0.0,0.384,-0.339,2.762
19,0.045,0.0,0.372,-0.327,2.703
20,0.233,0.0,0.371,-0.138,2.646
21,0.233,0.0,0.437,-0.204,2.59
22,0.233,0.0,0.44,-0.207,2.522
23,0.152,0.0,0.378,-0.226,2.455
24,0.045,0.0,0.389,-0.344,2.397
25,0.045,0.0,0.396,-0.351,2.337
26,0.045,0.0,0.38,-0.335,2.277
27,0.045,0.0,0.366,-0.321,2.218
28,0.045,0.0,0.385,-0.34,2.162
29,0.045,0.0,0.381,-0.336,2.103
30,0.045,0.0,0.378,-0.333,2.045
31,0.152,0.0,0.384,-0.232,1.987
32,0.152,0.0,0.37,-0.218,1.928
33,0.045,0.0,0.376,-0.331,1.871
34,0.045,0.0,0.397,-0.352,1.814
35,0.233,0.0,0.398,-0.165,1.753
36,0.233,0.0,0.429,-0.196,1.692
37,0.045,0.0,0.391,-0.346,1.626
38,0.152,0.0,0.39,-0.238,1.566
39,0.152,0.1,0.316,-0.264,1.506
40,0.045,0.1,0.369,-0.424,1.458
41,0.045,0.1,0.511,-0.566,1.401
42,0.045,0.1,0.468,-0.523,1.323
43,0.045,0.1,0.692,-0.747,1.251
44,0.045,0.1,0.579,-0.634,1.145
45,0.233,0.3,0.258,-0.325,1.056
46,0.233,0.3,0.293,-0.36,1.017
47,0.045,0.3,0.363,-0.618,0.972
48,0.045,0.3,0.481,-0.736,0.916
49,0.045,0.3,0.361,-0.616,0.842
50,0.045,0.3,0.361,-0.616,0.787
51,0.045,0.6,0.194,-0.749,0.731
52,0.045,0.6,0.115,-0.67,0.702
53,0.34,0.6,0.147,-0.407,0.684
54,0.34,0.6,0.099,-0.359,0.662
55,0.233,0.6,0.133,-0.5,0.646
56,0.045,0.6,0.226,-0.781,0.626
57,0.045,1.0,-0.141,-0.814,0.591
58,0.045,1.0,-0.312,-0.643,0.613
59,0.057,1.0,-0.201,-0.742,0.661
60,0.045,1.0,-0.251,-0.704,0.692
61,0.152,1.0,-0.311,-0.537,0.73
62,0.152,1.0,-0.109,-0.739,0.778
63,0.233,1.6,-0.889,-0.478,0.795
64,0.233,1.6,-1.003,-0.364,0.931
65,0.045,1.6,-1.064,-0.491,1.085
66,0.045,1.6,-1.102,-0.453,1.248
67,0.057,1.6,-1.111,-0.432,1.417
68,0.057,1.6,-0.974,-0.569,1.587
69,0.057,2.0,-1.385,-0.558,1.737
70,0.245,2.0,-1.364,-0.391,1.949
71,0.245,2.0,-1.219,-0.536,2.158
72,0.152,2.0,-1.196,-0.652,2.345
73,0.045,2.0,-1.225,-0.73,2.528
74,0.045,2.0,-1.279,-0.676,2.716
75,0.045,2.2,-1.667,-0.488,2.912
76,0.215,2.2,-1.765,-0.22,3.168
77,0.336,2.2,-1.713,-0.151,3.439
78,0.524,2.2,-1.755,0.079,3.701
79,0.524,2.2,-1.689,0.013,3.97
80,0.336,2.2,-1.534,-0.33,4.229
81,0.336,2.0,-1.538,-0.126,4.464
82,0.348,2.0,-1.429,-0.223,4.7
83,0.348,2.0,-1.524,-0.128,4.919
84,0.426,2.0,-1.448,-0.126,5.153
85,0.152,2.0,-1.422,-0.426,5.375
86,0.045,2.0,-1.226,-0.729,5.593
87,0.045,1.8,-1.211,-0.544,5.781
88,0.233,1.8,-1.284,-0.283,5.967
89,0.233,1.8,-1.262,-0.305,6.164
90,0.152,1.8,-1.045,-0.603,6.357
91,0.152,1.8,-1.107,-0.541,6.518
92,0.045,1.8,-1.1,-0.655,6.687
93,0.045,1.4,-0.832,-0.523,6.856
94,0.045,1.4,-0.704,-0.651,6.984
95,0.045,1.4,-0.689,-0.666,7.092
96,0.152,1.4,-0.704,-0.544,7.197
97,0.34,1.4,-0.779,-0.281,7.305
98,0.233,1.4,-0.634,-0.533,7.425
99,0.045,1.0,-0.161,-0.794,7.522
100,0.045,1.0,-0.078,-0.877,7.547
101,0.045,1.0,-0.239,-0.716,7.559
102,0.045,1.0,-0.215,-0.74,7.595
103,0.152,1.0,-0.193,-0.655,7.628
104,0.152,1.0,-0.275,-0.573,7.658
105,0.233,0.4,0.285,-0.452,7.7
106,0.233,0.4,0.246,-0.413,7.656
107,0.045,0.4,0.339,-0.694,7.619
108,0.045,0.4,0.516,-0.871,7.567
109,0.152,0.4,0.551,-0.799,7.487
110,0.152,0.4,0.51,-0.758,7.403
111,0.045,0.1,0.849,-0.904,7.325
112,0.233,0.1,0.866,-0.733,7.195
113,0.233,0.1,0.783,-0.65,7.062
114,0.045,0.1,0.723,-0.778,6.942
115,0.045,0.1,0.668,-0.723,6.831
116,0.152,0.1,0.755,-0.703,6.728
117,0.152,0.0,0.834,-0.682,6.613
118,0.045,0.0,0.804,-0.759,6.485
119,0.045,0.0,0.797,-0.752,6.362
120,0.233,0.0,0.798,-0.565,6.239
121,0.233,0.0,0.769,-0.536,6.117
122,0.045,0.0,0.786,-0.741,5.999
123,0.045,0.0,0.71,-0.665,5.879
124,0.045,0.0,0.706,-0.661,5.77
125,0.045,0.0,0.783,-0.738,5.662
126,0.045,0.0,0.633,-0.588,5.542
127,0.045,0.0,0.753,-0.708,5.445
128,0.152,0.0,0.855,-0.703,5.329
129,0.152,0.0,0.705,-0.553,5.198
130,0.233,0.0,0.769,-0.536,5.09
131,0.233,0.0,0.801,-0.568,4.972
132,0.319,0.0,0.798,-0.479,4.849
133,0.519,0.0,0.825,-0.306,4.727
134,0.419,0.0,0.615,-0.196,4.6
135,0.40700000000000003,0.0,0.678,-0.271,4.506
136,0.737,0.0,0.75,-0.013,4.402
137,0.644,0.0,0.749,-0.105,4.287
138,0.8320000000000001,0.0,0.532,0.3,4.172
139,0.665,0.0,0.523,0.142,4.09
140,0.517,0.0,0.463,0.054,4.01
141,0.41700000000000004,0.0,0.484,-0.067,3.939
142,0.41700000000000004,0.0,0.468,-0.051,3.865
143,0.507,0.0,0.371,0.136,3.793
