,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.055,0.0,0.371,-0.316,3.793
1,0.055,0.0,0.347,-0.292,3.736
2,0.055,0.0,0.351,-0.296,3.683
3,0.055,0.0,0.37,-0.315,3.629
4,0.055,0.0,0.373,-0.318,3.572
5,0.14400000000000002,0.0,0.384,-0.24,3.515
6,0.14400000000000002,0.0,0.393,-0.249,3.456
7,0.055,0.0,0.373,-0.318,3.396
8,0.055,0.0,0.391,-0.336,3.339
9,0.055,0.0,0.402,-0.347,3.279
10,0.196,0.0,0.384,-0.188,3.218
11,0.196,0.0,0.359,-0.163,3.159
12,0.055,0.0,0.35,-0.295,3.104
13,0.055,0.0,0.363,-0.308,3.05
14,0.055,0.0,0.366,-0.311,2.994
15,0.055,0.0,0.389,-0.334,2.938
16,0.055,0.0,0.387,-0.332,2.878
17,0.055,0.0,0.371,-0.316,2.819
18,0.055,0.0,0.384,-0.329,2.762
19,0.14400000000000002,0.0,0.372,-0.228,2.703
20,0.055,0.0,0.371,-0.316,2.646
21,0.196,0.0,0.437,-0.241,2.59
22,0.196,0.0,0.44,-0.244,2.522
23,0.055,0.0,0.378,-0.323,2.455
24,0.055,0.0,0.389,-0.334,2.397
25,0.14400000000000002,0.0,0.396,-0.252,2.337
26,0.14400000000000002,0.0,0.38,-0.236,2.277
27,0.055,0.0,0.366,-0.311,2.218
28,0.196,0.0,0.385,-0.189,2.162
29,0.196,0.0,0.381,-0.185,2.103
30,0.055,0.0,0.378,-0.323,2.045
31,0.055,0.0,0.384,-0.329,1.987
32,0.055,0.0,0.37,-0.315,1.928
33,0.055,0.0,0.376,-0.321,1.871
34,0.055,0.0,0.397,-0.342,1.814
35,0.055,0.0,0.398,-0.343,1.753
36,0.285,0.0,0.429,-0.144,1.692
37,0.285,0.0,0.391,-0.106,1.626
38,0.055,0.0,0.39,-0.335,1.566
39,0.055,0.1,0.316,-0.361,1.506
40,0.055,0.1,0.369,-0.414,1.458
41,0.055,0.1,0.511,-0.556,1.401
42,0.055,0.1,0.468,-0.513,1.323
43,0.14400000000000002,0.1,0.692,-0.648,1.251
44,0.14400000000000002,0.1,0.579,-0.535,1.145
45,0.196,0.3,0.258,-0.362,1.056
46,0.196,0.3,0.293,-0.397,1.017
47,0.055,0.3,0.363,-0.608,0.972
48,0.055,0.3,0.481,-0.726,0.916
49,0.14400000000000002,0.3,0.361,-0.517,0.842
50,0.055,0.3,0.361,-0.606,0.787
51,0.055,0.6,0.194,-0.739,0.731
52,0.067,0.6,0.115,-0.648,0.702
53,0.067,0.6,0.147,-0.68,0.684
54,0.067,0.6,0.099,-0.632,0.662
55,0.20800000000000002,0.6,0.133,-0.525,0.646
56,0.20800000000000002,0.6,0.226,-0.618,0.626
57,0.156,1.0,-0.141,-0.703,0.591
58,0.055,1.0,-0.312,-0.633,0.613
59,0.055,1.0,-0.201,-0.744,0.661
60,0.355,1.0,-0.251,-0.394,0.692
61,0.067,1.0,-0.311,-0.622,0.73
62,0.067,1.0,-0.109,-0.824,0.778
63,0.268,1.6,-0.889,-0.443,0.795
64,0.35700000000000004,1.6,-1.003,-0.24,0.931
65,0.21600000000000003,1.6,-1.064,-0.32,1.085
66,0.055,1.6,-1.102,-0.443,1.248
67,0.055,1.6,-1.111,-0.434,1.417
68,0.067,1.6,-0.974,-0.559,1.587
69,0.196,2.0,-1.385,-0.419,1.737
70,0.196,2.0,-1.364,-0.44,1.949
71,0.055,2.0,-1.219,-0.726,2.158
72,0.055,2.0,-1.196,-0.749,2.345
73,0.055,2.0,-1.225,-0.72,2.528
74,0.055,2.0,-1.279,-0.666,2.716
75,0.055,2.2,-1.667,-0.478,2.912
76,0.196,2.2,-1.765,-0.239,3.168
77,0.196,2.2,-1.713,-0.291,3.439
78,0.055,2.2,-1.755,-0.39,3.701
79,0.14400000000000002,2.2,-1.689,-0.367,3.97
80,0.14400000000000002,2.2,-1.534,-0.522,4.229
81,0.055,2.0,-1.538,-0.407,4.464
82,0.055,2.0,-1.429,-0.516,4.7
83,0.055,2.0,-1.524,-0.421,4.919
84,0.196,2.0,-1.448,-0.356,5.153
85,0.285,2.0,-1.422,-0.293,5.375
86,0.14400000000000002,2.0,-1.226,-0.63,5.593
87,0.055,1.8,-1.211,-0.534,5.781
88,0.055,1.8,-1.284,-0.461,5.967
89,0.055,1.8,-1.262,-0.483,6.164
90,0.055,1.8,-1.045,-0.7,6.357
91,0.196,1.8,-1.107,-0.497,6.518
92,0.196,1.8,-1.1,-0.504,6.687
93,0.14400000000000002,1.4,-0.832,-0.424,6.856
