;0;1;2;3;4;5;6;7;8;9;10
0;-0.0014550000000000001;-0.0014550000000000001;-0.0014550000000000001;-0.0014550000000000001;-0.0014550000000000001;-0.0014550000000000001;-0.0014650000000000002;-0.0014550000000000001;-0.001362;-0.00022;-0.0005020000000000001
1;-0.0005859999999999999;-0.0005859999999999999;-0.0005859999999999999;-0.0005859999999999999;-0.0005859999999999999;-0.0005859999999999999;-0.000585;-0.0005859999999999999;-4.2999999999999995e-05;-0.00022;-0.000447
2;-0.0005859999999999999;-0.0005859999999999999;-0.0005859999999999999;-0.0005859999999999999;-0.0005859999999999999;-0.0005859999999999999;-0.000585;-0.0005859999999999999;-4.2999999999999995e-05;-0.000214;-0.00045299999999999995
3;-0.000634;-0.000634;-0.000634;-0.000634;-0.000634;-0.000634;-0.000633;-0.000634;-0.000259;-0.00022;-0.00045299999999999995
4;-0.000611;-0.000611;-0.000611;-0.000611;-0.000611;-0.000611;-0.00061;-0.000611;-0.00026500000000000004;-0.00022;-0.00045299999999999995
5;-0.0006180000000000001;-0.0006180000000000001;-0.0006180000000000001;-0.0006180000000000001;-0.0006180000000000001;-0.0006180000000000001;-0.000617;-0.0006180000000000001;-4.2999999999999995e-05;-0.00022;-0.00045299999999999995
6;-0.000637;-0.000637;-0.000637;-0.000637;-0.000637;-0.000637;-0.0006360000000000001;-0.000637;-4.2999999999999995e-05;-0.00022;-0.000447
7;-0.000429;-0.000429;-0.000429;-0.000429;-0.000429;-0.000429;-0.000428;-0.000429;-4.2999999999999995e-05;-0.00022;-0.0005920000000000001
8;-0.00023;-0.00023;-0.00023;-0.00023;-0.00023;-0.00023;-0.00022899999999999998;-0.00023;-0.00021700000000000002;-0.00022;-0.0005920000000000001
9;-0.000201;-0.000201;-0.000201;-0.000201;-0.000201;-0.000201;-0.000201;-0.000201;-0.00021700000000000002;-0.000326;-0.00045299999999999995
10;-0.000182;-0.000182;-0.000182;-0.000182;-0.000182;-0.000182;-0.000182;-0.000182;-4.2999999999999995e-05;-0.00033200000000000005;-0.00045299999999999995
11;-0.000187;-0.000187;-0.000187;-0.000187;-0.000187;-0.000187;-0.000187;-0.000187;-4.2999999999999995e-05;-0.00022;-0.000447
12;-0.000133;-0.000133;-0.000133;-0.000133;-0.000133;-0.000133;-0.000133;-0.000133;-4.2999999999999995e-05;-0.00022;-0.00045299999999999995
13;-0.000105;-0.000105;-0.000105;-0.000105;-0.000105;-0.000105;-0.000105;-0.000105;-0.00026500000000000004;-0.00022;-0.0005920000000000001
14;-0.000123;-0.000123;-0.000123;-0.000123;-0.000123;-0.000123;-0.000123;-0.000123;-0.00026500000000000004;-0.00033200000000000005;-0.0005920000000000001
15;-0.00020300000000000003;-0.00020300000000000003;-0.00020300000000000003;-0.00020300000000000003;-0.00020300000000000003;-0.00020300000000000003;-0.00020300000000000003;-0.00020300000000000003;-4.2999999999999995e-05;-0.00033200000000000005;-0.00045299999999999995
16;-0.00020600000000000002;-0.00020600000000000002;-0.00020600000000000002;-0.00020600000000000002;-0.00020600000000000002;-0.00020600000000000002;-0.00020600000000000002;-0.00020600000000000002;-4.2999999999999995e-05;-0.000214;-0.000447
17;-0.000221;-0.000221;-0.000221;-0.000221;-0.000221;-0.000221;-0.000221;-0.000221;-3.7000000000000005e-05;-0.00022;-0.00045299999999999995
18;-0.000235;-0.000235;-0.000235;-0.000235;-0.000235;-0.000235;-0.000235;-0.000235;-0.00021700000000000002;-0.00022;-0.00045299999999999995
19;-0.000163;-0.000163;-0.000163;-0.000163;-0.000163;-0.000163;-0.000163;-0.000163;-0.00021700000000000002;-0.00022;-0.00045299999999999995
20;-0.000179;-0.000179;-0.000179;-0.000179;-0.000179;-0.000179;-0.000179;-0.000179;-0.00026500000000000004;-0.00022;-0.00045299999999999995
21;-0.00019399999999999997;-0.00019399999999999997;-0.00019399999999999997;-0.00019399999999999997;-0.00019399999999999997;-0.00019399999999999997;-0.00019399999999999997;-0.00019399999999999997;-0.00026500000000000004;-0.00022;-0.000447
22;-0.00016600000000000002;-0.00016600000000000002;-0.00016600000000000002;-0.00016600000000000002;-0.00016600000000000002;-0.00016600000000000002;-0.00016600000000000002;-0.00016600000000000002;-4.2999999999999995e-05;-0.00022;-0.00045299999999999995
23;-0.000161;-0.000161;-0.000161;-0.000161;-0.000161;-0.000161;-0.000161;-0.000161;-4.2999999999999995e-05;-0.000214;-0.00045299999999999995
24;-0.000222;-0.000222;-0.000222;-0.000222;-0.000222;-0.000222;-0.000222;-0.000222;-0.00021700000000000002;-0.00033200000000000005;-0.0005920000000000001
25;-0.00025800000000000004;-0.00025800000000000004;-0.00025800000000000004;-0.00025800000000000004;-0.00025800000000000004;-0.00025800000000000004;-0.00025800000000000004;-0.00025800000000000004;-0.00021700000000000002;-0.00033200000000000005;-0.0005920000000000001
26;-0.00019;-0.00019;-0.00019;-0.00019;-0.00019;-0.00019;-0.00019;-0.00019;-4.2999999999999995e-05;-0.00022;-0.00045299999999999995
27;-0.000167;-0.000167;-0.000167;-0.000167;-0.000167;-0.000167;-0.000167;-0.000167;-0.00026500000000000004;-0.00022;-0.000447
28;-0.00016399999999999997;-0.00016399999999999997;-0.00016399999999999997;-0.00016399999999999997;-0.00016399999999999997;-0.00016399999999999997;-0.00016399999999999997;-0.00016399999999999997;-0.00026500000000000004;-0.00022;-0.00045299999999999995
29;-0.000162;-0.000162;-0.000162;-0.000162;-0.000162;-0.000162;-0.000162;-0.000162;-4.2999999999999995e-05;-0.000214;-0.00045299999999999995
30;-0.00017800000000000002;-0.00017800000000000002;-0.00017800000000000002;-0.00017800000000000002;-0.00017800000000000002;-0.00017800000000000002;-0.00017800000000000002;-0.00017800000000000002;-4.2999999999999995e-05;-0.00022;-0.00045299999999999995
31;-0.00014199999999999998;-0.00014199999999999998;-0.00014199999999999998;-0.00014199999999999998;-0.00014199999999999998;-0.00014199999999999998;-0.00014199999999999998;-0.00014199999999999998;-3.7000000000000005e-05;-0.00022;-0.00045299999999999995
32;-0.00012;-0.00012;-0.00012;-0.00012;-0.00012;-0.00012;-0.00012;-0.00012;-4.2999999999999995e-05;-0.00033200000000000005;-0.0005859999999999999
33;-0.00016399999999999997;-0.00016399999999999997;-0.00016399999999999997;-0.00016399999999999997;-0.00016399999999999997;-0.00016399999999999997;-0.00016399999999999997;-0.00016399999999999997;-0.00021700000000000002;-0.00033200000000000005;-0.0005920000000000001
34;-0.00023;-0.00023;-0.00023;-0.00023;-0.00023;-0.00023;-0.00023;-0.00023;-0.000439;-0.00022;-0.00045299999999999995
35;-0.000147;-0.000147;-0.000147;-0.000147;-0.000147;-0.000147;-0.000147;-0.000147;-0.00026500000000000004;-0.000214;-0.00045299999999999995
36;-0.000162;-0.000162;-0.000162;-0.000162;-0.000162;-0.000162;-0.000162;-0.000162;-4.2999999999999995e-05;-0.00022;-0.00045299999999999995
37;-0.000155;-0.000155;-0.000155;-0.000155;-0.000155;-0.000155;-0.000155;-0.000155;-4.2999999999999995e-05;-0.00022;-0.000447
38;-0.000147;-0.000147;-0.000147;-0.000147;-0.000147;-0.000147;-0.000147;-0.000147;-4.2999999999999995e-05;-0.00033200000000000005;-0.00045299999999999995
39;-7.6e-05;-7.6e-05;-7.6e-05;-7.6e-05;-7.6e-05;-7.6e-05;-7.6e-05;-7.6e-05;5.7e-05;-0.000232;-0.000492
40;-0.000415;-0.000415;-0.000415;-0.000415;-0.000415;-0.000415;-0.000414;-0.000415;5.7e-05;-0.000114;-0.000492
