,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.045,0.0,0.006,0.636,-0.585,3.753
1,0.045,0.0,0.006,0.409,-0.358,3.655
2,0.045,0.0,0.0,0.418,-0.373,3.592
3,0.045,0.0,0.006,0.455,-0.404,3.528
4,0.045,0.0,0.006,0.454,-0.403,3.458
5,0.045,0.0,0.006,0.461,-0.41,3.389
6,0.045,0.0,0.006,0.443,-0.392,3.318
7,0.045,0.0,0.0,0.366,-0.321,3.25
8,0.045,0.0,0.006,0.345,-0.294,3.194
9,0.045,0.0,0.006,0.321,-0.27,3.141
10,0.24,0.0,0.006,0.289,-0.043,3.092
11,0.24,0.0,0.006,0.302,-0.056,3.048
12,0.045,0.0,0.006,0.28,-0.229,3.001
13,0.045,0.0,0.0,0.28,-0.235,2.959
14,0.045,0.0,0.006,0.309,-0.258,2.916
15,0.045,0.0,0.006,0.332,-0.281,2.868
16,0.045,0.0,0.006,0.304,-0.253,2.817
17,0.24,0.0,0.006,0.298,-0.052,2.771
18,0.24,0.0,0.0,0.337,-0.097,2.725
19,0.045,0.0,0.006,0.32,-0.269,2.673
20,0.045,0.0,0.006,0.294,-0.243,2.624
21,0.045,0.0,0.006,0.316,-0.265,2.579
22,0.045,0.0,0.006,0.317,-0.266,2.531
23,0.045,0.0,0.0,0.297,-0.252,2.482
24,0.24,0.0,0.006,0.329,-0.083,2.436
25,0.24,0.0,0.006,0.349,-0.103,2.386
26,0.045,0.0,0.006,0.312,-0.261,2.332
27,0.045,0.0,0.006,0.298,-0.247,2.285
28,0.045,0.0,0.006,0.306,-0.255,2.239
29,0.045,0.0,0.0,0.291,-0.246,2.192
30,0.045,0.0,0.006,0.301,-0.25,2.147
31,0.24,0.0,0.006,0.295,-0.049,2.101
32,0.24,0.0,0.006,0.315,-0.069,2.056
33,0.24,0.0,0.006,0.317,-0.071,2.008
34,0.045,0.0,0.0,0.328,-0.283,1.959
35,0.045,0.0,0.006,0.318,-0.267,1.909
36,0.045,0.0,0.006,0.319,-0.268,1.86
37,0.045,0.0,0.006,0.303,-0.252,1.811
38,0.045,0.0,0.006,0.294,-0.243,1.765
39,0.045,0.1,0.0,0.233,-0.288,1.72
40,0.24,0.1,0.006,0.355,-0.209,1.684
41,0.24,0.1,0.006,0.366,-0.22,1.63
42,0.045,0.1,0.006,0.308,-0.357,1.573
43,0.045,0.1,0.006,0.435,-0.484,1.526
44,0.045,0.1,0.0,0.633,-0.688,1.46
45,0.045,0.3,0.006,0.262,-0.511,1.362
46,0.045,0.3,0.006,0.254,-0.503,1.322
47,0.24,0.3,0.006,0.306,-0.36,1.283
48,0.24,0.3,0.006,0.465,-0.519,1.236
49,0.045,0.3,0.006,0.338,-0.587,1.165
50,0.045,0.3,0.0,0.295,-0.55,1.113
51,0.045,0.6,0.006,0.041,-0.59,1.068
52,0.045,0.6,0.006,-0.015,-0.534,1.062
53,0.045,0.6,0.006,0.024,-0.573,1.064
54,0.045,0.6,0.006,-0.027,-0.522,1.06
55,0.24,0.6,0.0,-0.077,-0.283,1.064
56,0.24,0.6,0.006,0.086,-0.44,1.076
57,0.045,1.0,0.006,-0.131,-0.818,1.063
58,0.045,1.0,0.006,-0.326,-0.623,1.083
59,0.045,1.0,0.006,-0.161,-0.788,1.133
60,0.045,1.0,0.0,-0.213,-0.742,1.158
61,0.24,1.0,0.006,-0.18,-0.574,1.191
62,0.24,1.0,0.006,-0.243,-0.511,1.218
63,0.24,1.6,0.006,-0.684,-0.67,1.256
64,0.045,1.6,0.006,-1.063,-0.486,1.36
65,0.045,1.6,0.0,-0.997,-0.558,1.523
66,0.045,1.6,0.006,-0.963,-0.586,1.676
67,0.045,1.6,0.006,-0.994,-0.555,1.824
68,0.24,1.6,0.006,-0.854,-0.5,1.976
69,0.24,2.0,0.006,-1.279,-0.475,2.107
70,0.045,2.0,0.006,-1.31,-0.639,2.304
71,0.045,2.0,0.0,-1.321,-0.634,2.504
72,0.045,2.0,0.006,-1.267,-0.682,2.707
73,0.045,2.0,0.006,-1.312,-0.637,2.901
74,0.045,2.0,0.006,-1.264,-0.685,3.102
75,0.24,2.2,0.006,-1.654,-0.3,3.296
76,0.24,2.2,0.0,-1.819,-0.141,3.55
77,0.045,2.2,0.006,-1.833,-0.316,3.829
78,0.045,2.2,0.006,-1.885,-0.264,4.11
79,0.045,2.2,0.006,-1.709,-0.44,4.399
80,0.045,2.2,0.006,-1.646,-0.503,4.661
81,0.045,2.0,0.0,-1.663,-0.292,4.913
82,0.045,2.0,0.006,-1.44,-0.509,5.168
83,0.24,2.0,0.006,-1.512,-0.242,5.389
84,0.24,2.0,0.006,-1.516,-0.238,5.621
85,0.045,2.0,0.006,-1.438,-0.511,5.854
86,0.045,2.0,0.0,-1.362,-0.593,6.074
87,0.045,1.8,0.006,-1.223,-0.526,6.283
88,0.045,1.8,0.006,-1.328,-0.421,6.47
89,0.045,1.8,0.006,-1.124,-0.625,6.674
90,0.045,1.8,0.006,-1.031,-0.718,6.846
91,0.045,1.8,0.006,-1.022,-0.727,7.005
92,0.24,1.8,0.0,-1.031,-0.529,7.161
93,0.272,1.4,0.006,-0.75,-0.372,7.319
94,0.077,1.4,0.006,-0.485,-0.832,7.434
95,0.077,1.4,0.006,-0.479,-0.838,7.509
96,0.077,1.4,0.006,-0.485,-0.832,7.582
97,0.287,1.4,0.0,-0.185,-0.928,7.656
98,0.435,1.4,0.006,-0.099,-0.86,7.685
99,0.435,1.0,0.006,0.18,-0.739,7.7
100,0.435,1.0,0.006,0.238,-0.797,7.672
101,0.355,1.0,0.006,0.098,-0.737,7.636
102,0.28300000000000003,1.0,0.0,0.088,-0.805,7.621
103,0.28300000000000003,1.0,0.006,0.111,-0.822,7.607
104,0.32299999999999995,1.0,0.006,-0.012,-0.659,7.59
105,0.675,0.4,0.006,0.671,-0.39,7.592
106,0.485,0.4,0.006,0.682,-0.591,7.489
107,0.29,0.4,0.0,0.815,-0.925,7.385
108,0.29,0.4,0.006,1.031,-1.135,7.26
109,0.29,0.4,0.006,0.837,-0.941,7.101
110,0.21,0.4,0.006,0.721,-0.905,6.973
111,0.322,0.1,0.006,0.944,-0.716,6.863
112,0.222,0.1,0.0,1.006,-0.884,6.718
113,0.24100000000000002,0.1,0.006,1.113,-0.966,6.564
114,0.201,0.1,0.006,0.911,-0.804,6.393
115,0.313,0.1,0.006,0.894,-0.675,6.253
116,1.345,0.1,0.006,0.95,0.301,6.116
117,0.423,0.0,0.006,0.886,-0.457,5.97
118,0.523,0.0,0.0,0.718,-0.195,5.835
119,2.372,0.0,0.006,0.639,1.739,5.725
120,0.608,0.0,0.006,0.792,-0.178,5.627
121,0.628,0.0,0.006,0.638,-0.004,5.505
122,2.8089999999999997,0.0,0.006,0.708,2.107,5.407
123,2.8569999999999998,0.0,0.0,0.655,2.202,5.299
124,0.7509999999999999,0.0,0.006,0.52,0.237,5.198
125,0.7070000000000001,0.0,0.006,0.59,0.123,5.119
