,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.051,0.0,0.006,0.636,-0.579,3.753
1,0.051,0.0,0.006,0.409,-0.352,3.655
2,0.051,0.0,0.006,0.418,-0.361,3.592
3,0.051,0.0,0.006,0.455,-0.398,3.528
4,0.171,0.0,0.0,0.454,-0.283,3.458
5,0.171,0.0,0.006,0.461,-0.284,3.389
6,0.051,0.0,0.006,0.443,-0.386,3.318
7,0.051,0.0,0.006,0.366,-0.309,3.25
8,0.051,0.0,0.006,0.345,-0.288,3.194
9,0.051,0.0,0.006,0.321,-0.264,3.141
10,0.268,0.0,0.0,0.289,-0.021,3.092
11,0.268,0.0,0.006,0.302,-0.028,3.048
12,0.051,0.0,0.006,0.28,-0.223,3.001
13,0.051,0.0,0.006,0.28,-0.223,2.959
14,0.051,0.0,0.006,0.309,-0.252,2.916
15,0.051,0.0,0.0,0.332,-0.281,2.868
16,0.051,0.0,0.006,0.304,-0.247,2.817
17,0.171,0.0,0.006,0.298,-0.121,2.771
18,0.38799999999999996,0.0,0.006,0.337,0.057,2.725
19,0.268,0.0,0.006,0.32,-0.046,2.673
20,0.051,0.0,0.0,0.294,-0.243,2.624
21,0.051,0.0,0.006,0.316,-0.259,2.579
22,0.051,0.0,0.006,0.317,-0.26,2.531
23,0.051,0.0,0.006,0.297,-0.24,2.482
24,0.38799999999999996,0.0,0.006,0.329,0.065,2.436
25,0.38799999999999996,0.0,0.006,0.349,0.045,2.386
26,0.268,0.0,0.0,0.312,-0.044,2.332
27,0.051,0.0,0.006,0.298,-0.241,2.285
28,0.051,0.0,0.006,0.306,-0.249,2.239
29,0.051,0.0,0.006,0.291,-0.234,2.192
30,0.051,0.0,0.006,0.301,-0.244,2.147
31,0.051,0.0,0.0,0.295,-0.244,2.101
32,0.268,0.0,0.006,0.315,-0.041,2.056
33,0.268,0.0,0.006,0.317,-0.043,2.008
34,0.171,0.0,0.006,0.328,-0.151,1.959
35,0.051,0.0,0.006,0.318,-0.261,1.909
36,0.051,0.0,0.0,0.319,-0.268,1.86
37,0.051,0.0,0.006,0.303,-0.246,1.811
38,0.051,0.0,0.006,0.294,-0.237,1.765
39,0.051,0.1,0.006,0.233,-0.276,1.72
40,0.268,0.1,0.006,0.355,-0.181,1.684
41,0.268,0.1,0.006,0.366,-0.192,1.63
42,0.051,0.1,0.0,0.308,-0.357,1.573
43,3.158,0.1,0.006,0.435,2.629,1.526
44,3.3369999999999997,0.1,0.006,0.633,2.61,1.46
45,0.051,0.3,0.006,0.262,-0.505,1.362
46,0.051,0.3,0.006,0.254,-0.497,1.322
47,0.467,0.3,0.0,0.306,-0.139,1.283
48,0.8370000000000001,0.3,0.006,0.465,0.078,1.236
49,0.9109999999999999,0.3,0.006,0.338,0.279,1.165
50,0.051,0.3,0.006,0.295,-0.538,1.113
51,0.051,0.6,0.006,0.041,-0.584,1.068
52,0.051,0.6,0.0,-0.015,-0.534,1.062
53,0.051,0.6,0.006,0.024,-0.567,1.064
54,0.38799999999999996,0.6,0.006,-0.027,-0.179,1.06
55,0.38799999999999996,0.6,0.006,-0.077,-0.129,1.064
56,0.051,0.6,0.006,0.086,-0.629,1.076
57,0.051,1.0,0.0,-0.131,-0.818,1.063
58,0.051,1.0,0.006,-0.326,-0.617,1.083
59,0.051,1.0,0.006,-0.161,-0.782,1.133
60,0.051,1.0,0.006,-0.213,-0.73,1.158
61,0.268,1.0,0.006,-0.18,-0.546,1.191
62,0.268,1.0,0.0,-0.243,-0.489,1.218
63,0.268,1.6,0.006,-0.684,-0.642,1.256
