;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32
0;-0.000414;-0.000414;-0.000414;-0.000414;-0.000414;-0.000414;-0.000414;-0.000414;-0.000414;-0.000414;-0.000414;-0.000414;-0.000414;-0.000414;-0.000414;-0.000414;-0.000414;-0.000414;-0.000414;-0.000414;-0.000414;-0.000414;-0.000414;-0.000414;-0.000331;-0.000495;-0.0004870000000000001;-0.00032299999999999994;-0.000407;-0.000377;-0.000374;0.000147;-0.0005729999999999999
1;-0.000329;-0.000329;-0.000329;-0.000329;-0.000329;-0.000329;-0.000329;-0.000329;-0.000329;-0.000329;-0.000329;-0.000329;-0.000329;-0.000329;-0.000329;-0.000329;-0.000329;-0.000329;-0.000329;-0.000329;-0.000329;-0.000329;-0.000329;-0.000329;-0.000526;-0.000426;-0.00043799999999999997;-0.000733;-0.00025800000000000004;-0.000377;-0.000374;-3e-06;-0.000223
2;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000526;-0.000426;-0.00043799999999999997;-0.0007859999999999999;-0.00025800000000000004;-0.000377;-0.000374;-3e-06;-0.000223
3;-0.000399;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00038500000000000003;-0.000426;-0.00043799999999999997;-0.00047100000000000006;-0.00025800000000000004;-0.000377;-0.000374;-3e-06;-0.00041600000000000003
4;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00039799999999999997;-0.00038500000000000003;-0.000426;-0.00043799999999999997;-0.00047100000000000006;-0.00025800000000000004;-0.000377;-0.000374;-3e-06;-0.00033299999999999996
5;-0.00039299999999999996;-0.00039299999999999996;-0.00039299999999999996;-0.00039299999999999996;-0.00039299999999999996;-0.00039299999999999996;-0.00039299999999999996;-0.00039299999999999996;-0.00039299999999999996;-0.00039299999999999996;-0.00039299999999999996;-0.00039299999999999996;-0.00039299999999999996;-0.00039299999999999996;-0.00039299999999999996;-0.00039299999999999996;-0.00039299999999999996;-0.00039299999999999996;-0.00039299999999999996;-0.00039299999999999996;-0.00039299999999999996;-0.00039299999999999996;-0.00039299999999999996;-0.00039299999999999996;-0.00038500000000000003;-0.000426;-0.0005420000000000001;-0.0006850000000000001;-0.00025800000000000004;-0.000377;-0.000374;-0.00017999999999999998;-0.00033299999999999996
6;-0.00035700000000000006;-0.00035600000000000003;-0.00035600000000000003;-0.00035600000000000003;-0.00035600000000000003;-0.00035600000000000003;-0.00035600000000000003;-0.00035600000000000003;-0.00035600000000000003;-0.00035600000000000003;-0.00035600000000000003;-0.00035600000000000003;-0.00035600000000000003;-0.00035600000000000003;-0.00035600000000000003;-0.00035600000000000003;-0.00035600000000000003;-0.00035600000000000003;-0.00035600000000000003;-0.00035600000000000003;-0.00035600000000000003;-0.00035600000000000003;-0.00035600000000000003;-0.00035600000000000003;-0.000678;-0.000426;-0.000758;-0.0006850000000000001;-0.00025800000000000004;-0.000377;-0.000374;-0.00017999999999999998;-0.000223
7;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000339;-0.000678;-0.0006;-0.0006540000000000001;-0.00047100000000000006;-0.00025800000000000004;-0.000377;-0.000374;-0.000183;-0.000223
8;-0.000395;-0.000395;-0.000395;-0.000395;-0.000395;-0.000395;-0.000395;-0.000395;-0.000395;-0.000395;-0.000395;-0.000395;-0.000395;-0.000395;-0.000395;-0.000395;-0.000395;-0.000395;-0.000395;-0.000395;-0.000395;-0.000395;-0.000395;-0.000395;-0.00038500000000000003;-0.0006;-0.00043799999999999997;-0.00047100000000000006;-0.000424;-0.000583;-0.000374;-0.000183;-0.000223
9;-0.00039600000000000003;-0.00039600000000000003;-0.00039600000000000003;-0.00039600000000000003;-0.00039600000000000003;-0.00039600000000000003;-0.00039600000000000003;-0.00039600000000000003;-0.00039600000000000003;-0.00039600000000000003;-0.00039600000000000003;-0.00039600000000000003;-0.00039600000000000003;-0.00039600000000000003;-0.00039600000000000003;-0.00039600000000000003;-0.00039600000000000003;-0.00039600000000000003;-0.00039600000000000003;-0.00039600000000000003;-0.00039600000000000003;-0.00039600000000000003;-0.00039600000000000003;-0.00039600000000000003;-0.00038500000000000003;-0.000426;-0.00043799999999999997;-0.00047100000000000006;-0.0006450000000000001;-0.000377;-0.000374;-3e-06;-0.000223
