;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
0;-0.0010580000000000001;-0.0010580000000000001;-0.0010580000000000001;-0.0010580000000000001;-0.0010580000000000001;-0.0010580000000000001;-0.0010580000000000001;-0.0010580000000000001;-0.0010580000000000001;-0.0010580000000000001;-0.0010580000000000001;-0.0010580000000000001;-0.00023;-0.00043700000000000005;-0.000408;-0.00036700000000000003
1;-0.00045200000000000004;-0.00045200000000000004;-0.00045200000000000004;-0.00045200000000000004;-0.00045200000000000004;-0.00045200000000000004;-0.00045200000000000004;-0.00045200000000000004;-0.00045200000000000004;-0.00045200000000000004;-0.00045200000000000004;-0.00045200000000000004;-0.0002;-0.000443;-0.000408;-0.00042100000000000004
2;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.000459;-0.00019399999999999997;-0.000443;-0.000402;-0.000537
3;-0.000541;-0.000541;-0.000541;-0.000541;-0.000541;-0.000541;-0.000541;-0.000541;-0.000541;-0.000541;-0.000541;-0.000541;-0.0002;-0.000443;-0.000578;-0.000637
4;-0.000528;-0.000528;-0.000528;-0.000528;-0.000528;-0.000528;-0.000528;-0.000528;-0.000528;-0.000528;-0.000528;-0.000528;-0.0002;-0.000443;-0.000578;-0.0009220000000000001
5;-0.000521;-0.000521;-0.000521;-0.000521;-0.000521;-0.000521;-0.000521;-0.000521;-0.000521;-0.000521;-0.000521;-0.000521;-0.0002;-0.00043700000000000005;-0.000408;-0.000903
6;-0.00051;-0.00051;-0.00051;-0.00051;-0.00051;-0.00051;-0.00051;-0.00051;-0.00051;-0.00051;-0.00051;-0.00051;-0.0002;-0.000443;-0.000408;-0.00022600000000000002
7;-0.000355;-0.000355;-0.000355;-0.000355;-0.000355;-0.000355;-0.000355;-0.000355;-0.000355;-0.000355;-0.000355;-0.000355;-0.0002;-0.000443;-0.000402;-0.00022600000000000002
8;-0.000245;-0.000245;-0.000245;-0.000245;-0.000245;-0.000245;-0.000245;-0.000245;-0.000245;-0.000245;-0.000245;-0.000245;-0.00019399999999999997;-0.000565;-0.000408;-0.000343
9;-0.000223;-0.000223;-0.000223;-0.000223;-0.000223;-0.000223;-0.000223;-0.000223;-0.000223;-0.000223;-0.000223;-0.000223;-0.0002;-0.000565;-0.000408;-0.00022
10;-0.00018899999999999999;-0.00018899999999999999;-0.00018899999999999999;-0.00018899999999999999;-0.00018899999999999999;-0.00018899999999999999;-0.00018899999999999999;-0.00018899999999999999;-0.00018899999999999999;-0.00018899999999999999;-0.00018899999999999999;-0.00018899999999999999;-0.0002;-0.000443;-0.000408;-0.00022600000000000002
11;-0.00019500000000000002;-0.00019500000000000002;-0.00019500000000000002;-0.00019500000000000002;-0.00019500000000000002;-0.00019500000000000002;-0.00019500000000000002;-0.00019500000000000002;-0.00019500000000000002;-0.00019500000000000002;-0.00019500000000000002;-0.00019500000000000002;-0.0002;-0.000598;-0.000408;-0.00035700000000000006
12;-0.00017199999999999998;-0.00017199999999999998;-0.00017199999999999998;-0.00017199999999999998;-0.00017199999999999998;-0.00017199999999999998;-0.00017199999999999998;-0.00017199999999999998;-0.00017199999999999998;-0.00017199999999999998;-0.00017199999999999998;-0.00017199999999999998;-0.0002;-0.000604;-0.000402;-0.00035700000000000006
13;-0.00017199999999999998;-0.00017199999999999998;-0.00017199999999999998;-0.00017199999999999998;-0.00017199999999999998;-0.00017199999999999998;-0.00017199999999999998;-0.00017199999999999998;-0.00017199999999999998;-0.00017199999999999998;-0.00017199999999999998;-0.00017199999999999998;-0.00019399999999999997;-0.000443;-0.000408;-0.00022600000000000002
14;-0.000201;-0.000201;-0.000201;-0.000201;-0.000201;-0.000201;-0.000201;-0.000201;-0.000201;-0.000201;-0.000201;-0.000201;-0.0002;-0.000443;-0.000578;-0.00022
15;-0.00020300000000000003;-0.00020300000000000003;-0.00020300000000000003;-0.00020300000000000003;-0.00020300000000000003;-0.00020300000000000003;-0.00020300000000000003;-0.00020300000000000003;-0.00020300000000000003;-0.00020300000000000003;-0.00020300000000000003;-0.00020300000000000003;-0.0002;-0.000565;-0.000578;-0.00022600000000000002
16;-0.00019500000000000002;-0.00019500000000000002;-0.00019500000000000002;-0.00019500000000000002;-0.00019500000000000002;-0.00019500000000000002;-0.00019500000000000002;-0.00019500000000000002;-0.00019500000000000002;-0.00019500000000000002;-0.00019500000000000002;-0.00019500000000000002;-0.0002;-0.0005589999999999999;-0.000408;-0.00022600000000000002
17;-0.00021700000000000002;-0.00021700000000000002;-0.00021700000000000002;-0.00021700000000000002;-0.00021700000000000002;-0.00021700000000000002;-0.00021700000000000002;-0.00021700000000000002;-0.00021700000000000002;-0.00021700000000000002;-0.00021700000000000002;-0.00021700000000000002;-0.0002;-0.000443;-0.000402;-0.00022600000000000002
18;-0.000242;-0.000242;-0.000242;-0.000242;-0.000242;-0.000242;-0.000242;-0.000242;-0.000242;-0.000242;-0.000242;-0.000242;-0.00019399999999999997;-0.000604;-0.000408;-0.00035700000000000006
19;-0.00018100000000000004;-0.00018100000000000004;-0.00018100000000000004;-0.00018100000000000004;-0.00018100000000000004;-0.00018100000000000004;-0.00018100000000000004;-0.00018100000000000004;-0.00018100000000000004;-0.00018100000000000004;-0.00018100000000000004;-0.00018100000000000004;-0.0002;-0.000604;-0.000408;-0.000468
20;-0.00019600000000000002;-0.00019600000000000002;-0.00019600000000000002;-0.00019600000000000002;-0.00019600000000000002;-0.00019600000000000002;-0.00019600000000000002;-0.00019600000000000002;-0.00019600000000000002;-0.00019600000000000002;-0.00019600000000000002;-0.00019600000000000002;-0.0002;-0.000443;-0.000408;-0.000343
21;-0.000227;-0.000227;-0.000227;-0.000227;-0.000227;-0.000227;-0.000227;-0.000227;-0.000227;-0.000227;-0.000227;-0.000227;-0.0002;-0.00043700000000000005;-0.000408;-0.00022600000000000002
22;-0.000204;-0.000204;-0.000204;-0.000204;-0.000204;-0.000204;-0.000204;-0.000204;-0.000204;-0.000204;-0.000204;-0.000204;-0.0002;-0.000443;-0.000578;-0.00022600000000000002
23;-0.000165;-0.000165;-0.000165;-0.000165;-0.000165;-0.000165;-0.000165;-0.000165;-0.000165;-0.000165;-0.000165;-0.000165;-0.0002;-0.000443;-0.000572;-0.00022600000000000002
24;-0.000242;-0.000242;-0.000242;-0.000242;-0.000242;-0.000242;-0.000242;-0.000242;-0.000242;-0.000242;-0.000242;-0.000242;-0.00019399999999999997;-0.000443;-0.000408;-0.000351
25;-0.000266;-0.000266;-0.000266;-0.000266;-0.000266;-0.000266;-0.000266;-0.000266;-0.000266;-0.000266;-0.000266;-0.000266;-0.0002;-0.000443;-0.000408;-0.00035700000000000006
26;-0.000185;-0.000185;-0.000185;-0.000185;-0.000185;-0.000185;-0.000185;-0.000185;-0.000185;-0.000185;-0.000185;-0.000185;-0.0002;-0.00043700000000000005;-0.000408;-0.000343
27;-0.0002;-0.0002;-0.0002;-0.0002;-0.0002;-0.0002;-0.0002;-0.0002;-0.0002;-0.0002;-0.0002;-0.0002;-0.0002;-0.000565;-0.000408;-0.000343
28;-0.00019800000000000002;-0.00019800000000000002;-0.00019800000000000002;-0.00019800000000000002;-0.00019800000000000002;-0.00019800000000000002;-0.00019800000000000002;-0.00019800000000000002;-0.00019800000000000002;-0.00019800000000000002;-0.00019800000000000002;-0.00019800000000000002;-0.0002;-0.000726;-0.000402;-0.00022600000000000002
