,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.053,0.0,0.385,-0.332,3.791
1,0.235,0.0,0.324,-0.089,3.732
2,0.235,0.0,0.334,-0.099,3.682
3,0.205,0.0,0.394,-0.189,3.631
4,0.205,0.0,0.406,-0.201,3.571
5,0.053,0.0,0.39,-0.337,3.508
6,0.053,0.0,0.347,-0.294,3.449
7,0.053,0.0,0.332,-0.279,3.395
8,0.235,0.0,0.38,-0.145,3.344
9,0.235,0.0,0.387,-0.152,3.286
10,0.053,0.0,0.341,-0.288,3.227
11,0.053,0.0,0.359,-0.306,3.175
12,0.205,0.0,0.342,-0.137,3.12
13,0.205,0.0,0.328,-0.123,3.067
14,0.053,0.0,0.356,-0.303,3.017
15,0.053,0.0,0.371,-0.318,2.962
16,0.053,0.0,0.359,-0.306,2.905
17,0.053,0.0,0.364,-0.311,2.85
18,0.053,0.0,0.404,-0.351,2.794
19,0.387,0.0,0.373,0.014,2.732
20,0.387,0.0,0.357,0.03,2.675
21,0.053,0.0,0.354,-0.301,2.62
22,0.053,0.0,0.355,-0.302,2.566
23,0.053,0.0,0.333,-0.28,2.512
24,0.053,0.0,0.395,-0.342,2.461
25,0.205,0.0,0.428,-0.223,2.4
26,0.387,0.0,0.372,0.015,2.335
27,0.235,0.0,0.357,-0.122,2.278
28,0.053,0.0,0.35,-0.297,2.223
29,0.053,0.0,0.341,-0.288,2.169
30,0.053,0.0,0.339,-0.286,2.117
31,0.053,0.0,0.34,-0.287,2.065
32,0.053,0.0,0.352,-0.299,2.013
33,0.053,0.0,0.368,-0.315,1.959
34,0.053,0.0,0.4,-0.347,1.902
35,0.387,0.0,0.378,0.009,1.841
36,0.387,0.0,0.367,0.02,1.783
37,0.053,0.0,0.334,-0.281,1.727
38,0.053,0.0,0.329,-0.276,1.675
39,1.263,0.1,0.305,0.858,1.625
40,1.278,0.1,0.468,0.71,1.578
41,1.246,0.1,0.489,0.657,1.507
42,1.3459999999999999,0.1,0.388,0.858,1.432
43,1.82,0.1,0.573,1.147,1.372
44,1.96,0.1,0.857,1.003,1.284
45,0.488,0.3,0.403,-0.215,1.153
46,0.473,0.3,0.4,-0.227,1.091
