,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.05,0.006,-0.406,0.462,3.912
1,0.05,0.006,-0.374,0.43,3.974
2,0.05,0.006,-0.368,0.424,4.032
3,0.05,0.006,-0.346,0.402,4.088
4,0.05,0.006,-0.346,0.402,4.141
5,0.05,0.006,-0.34,0.396,4.194
6,0.05,0.006,-0.349,0.405,4.246
7,0.05,0.006,-0.393,0.449,4.3
8,0.24,0.006,-0.387,0.633,4.36
9,0.24,0.006,-0.409,0.655,4.419
10,0.05,0.006,-0.434,0.49,4.482
11,0.05,0.006,-0.442,0.498,4.549
12,0.05,0.006,-0.456,0.512,4.616
13,0.05,0.006,-0.447,0.503,4.686
14,0.05,0.006,-0.439,0.495,4.755
15,0.05,0.006,-0.402,0.458,4.822
16,0.05,0.006,-0.412,0.468,4.884
17,0.05,0.006,-0.43,0.486,4.947
18,0.05,0.006,-0.408,0.464,5.013
19,0.05,0.006,-0.429,0.485,5.076
20,0.05,0.006,-0.446,0.502,5.141
21,0.24,0.006,-0.358,0.604,5.21
22,0.24,0.0,-0.342,0.582,5.265
23,0.05,0.006,-0.417,0.473,5.317
24,0.05,0.006,-0.4,0.456,5.381
25,0.05,0.006,-0.396,0.452,5.442
26,0.05,0.006,-0.424,0.48,5.503
27,0.24,0.006,-0.443,0.689,5.568
28,0.24,0.006,-0.427,0.673,5.636
29,0.24,0.006,-0.424,0.67,5.701
30,0.05,0.006,-0.416,0.472,5.766
31,0.05,0.006,-0.409,0.465,5.83
32,0.05,0.006,-0.422,0.478,5.893
33,0.05,0.006,-0.424,0.48,5.958
34,0.05,0.006,-0.404,0.46,6.023
35,0.05,0.006,-0.405,0.461,6.085
36,0.05,0.0,-0.418,0.468,6.147
37,0.05,0.006,-0.415,0.471,6.211
38,0.05,0.006,-0.418,0.474,6.274
39,0.05,0.006,-0.388,0.444,6.338
40,0.05,0.006,-0.312,0.368,6.398
41,0.05,0.006,-0.133,0.189,6.446
42,0.05,0.006,-0.196,0.252,6.466
43,0.24,0.006,-0.116,0.362,6.496
44,0.24,0.006,-0.131,0.377,6.514
45,0.24,0.006,-0.228,0.474,6.534
46,0.05,0.006,-0.174,0.23,6.569
47,0.05,0.006,-0.156,0.212,6.596
48,0.05,0.006,-0.062,0.118,6.62
49,0.05,0.006,-0.103,0.159,6.629
50,0.05,0.0,-0.114,0.164,6.645
51,0.05,0.006,0.053,0.003,6.662
52,0.24,0.006,-0.125,0.371,6.654
53,0.24,0.006,-0.007,0.253,6.674
54,0.05,0.006,-0.059,0.115,6.675
55,0.05,0.006,-0.137,0.193,6.684
56,0.05,0.006,-0.018,0.074,6.705
