,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.048,0.0,-0.406,0.454,3.912
1,0.048,0.006,-0.374,0.428,3.974
2,0.048,0.006,-0.368,0.422,4.032
3,0.048,0.006,-0.346,0.4,4.088
4,0.048,0.006,-0.346,0.4,4.141
5,0.133,0.0,-0.34,0.473,4.194
6,0.048,0.006,-0.349,0.403,4.246
7,0.048,0.006,-0.393,0.447,4.3
8,0.249,0.006,-0.387,0.642,4.36
9,0.249,0.006,-0.409,0.664,4.419
10,0.048,0.0,-0.434,0.482,4.482
11,0.048,0.006,-0.442,0.496,4.549
12,0.048,0.006,-0.456,0.51,4.616
13,0.048,0.006,-0.447,0.501,4.686
14,0.249,0.006,-0.439,0.694,4.755
15,0.249,0.006,-0.402,0.657,4.822
16,0.048,0.0,-0.412,0.46,4.884
17,0.048,0.006,-0.43,0.484,4.947
18,0.048,0.006,-0.408,0.462,5.013
19,0.048,0.006,-0.429,0.483,5.076
20,0.048,0.006,-0.446,0.5,5.141
21,0.048,0.0,-0.358,0.406,5.21
22,0.048,0.006,-0.342,0.396,5.265
23,0.048,0.006,-0.417,0.471,5.317
24,0.249,0.006,-0.4,0.655,5.381
25,0.249,0.006,-0.396,0.651,5.442
26,0.048,0.0,-0.424,0.472,5.503
27,0.048,0.006,-0.443,0.497,5.568
28,0.048,0.006,-0.427,0.481,5.636
29,0.048,0.006,-0.424,0.478,5.701
30,0.048,0.006,-0.416,0.47,5.766
31,0.249,0.006,-0.409,0.664,5.83
32,0.249,0.0,-0.422,0.671,5.893
33,0.048,0.006,-0.424,0.478,5.958
34,0.048,0.006,-0.404,0.458,6.023
35,0.048,0.006,-0.405,0.459,6.085
36,0.048,0.006,-0.418,0.472,6.147
37,0.048,0.0,-0.415,0.463,6.211
38,0.048,0.006,-0.418,0.472,6.274
39,0.048,0.006,-0.388,0.442,6.338
40,0.249,0.006,-0.312,0.567,6.398
41,0.249,0.006,-0.133,0.388,6.446
42,0.048,0.0,-0.196,0.244,6.466
43,0.048,0.006,-0.116,0.17,6.496
44,0.048,0.006,-0.131,0.185,6.514
45,0.048,0.006,-0.228,0.282,6.534
46,0.048,0.006,-0.174,0.228,6.569
47,0.249,0.0,-0.156,0.405,6.596
48,0.294,0.006,-0.062,0.362,6.62
49,0.168,0.006,-0.103,0.277,6.629
50,0.28800000000000003,0.006,-0.114,0.408,6.645
51,0.228,0.006,0.053,0.181,6.662
52,0.268,0.006,-0.125,0.399,6.654
53,0.228,0.0,-0.007,0.235,6.674
54,0.419,0.006,-0.059,0.484,6.675
55,0.359,0.006,-0.137,0.502,6.684
56,0.048,0.006,-0.018,0.072,6.705
57,0.048,0.006,0.106,-0.052,6.707
58,0.175,0.0,-0.041,0.216,6.691
59,0.235,0.006,0.093,0.148,6.697
60,0.048,0.006,0.03,0.024,6.683
61,0.048,0.006,0.029,0.025,6.679
62,0.048,0.006,0.052,0.002,6.674
63,0.048,0.0,0.059,-0.011,6.666
64,0.048,0.006,-0.15,0.204,6.657
65,0.048,0.006,-0.216,0.27,6.68
66,0.048,0.006,-0.204,0.258,6.713
67,0.048,0.006,-0.223,0.277,6.744
68,0.048,0.0,-0.143,0.191,6.779
69,0.249,0.006,-0.15,0.405,6.801
70,0.249,0.006,-0.102,0.357,6.824
71,0.048,0.006,-0.048,0.102,6.839
72,0.048,0.006,-0.018,0.072,6.847
73,0.048,0.0,0.01,0.038,6.849
74,0.048,0.006,0.004,0.05,6.848
75,0.048,0.006,-0.236,0.29,6.847
76,0.249,0.006,-0.36,0.615,6.883
77,0.249,0.006,-0.225,0.48,6.939
78,0.048,0.006,-0.281,0.335,6.973
79,0.048,0.0,-0.157,0.205,7.016
80,0.048,0.006,0.045,0.009,7.04
81,0.048,0.006,-0.296,0.35,7.033
82,0.249,0.006,-0.17,0.425,7.079
83,0.249,0.006,-0.224,0.479,7.105
84,0.249,0.0,-0.14,0.389,7.139
