,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.057,0.006,-0.406,0.469,3.912
1,0.057,0.006,-0.374,0.437,3.974
2,0.057,0.0,-0.368,0.425,4.032
3,0.057,0.006,-0.346,0.409,4.088
4,0.057,0.006,-0.346,0.409,4.141
5,0.057,0.006,-0.34,0.403,4.194
6,0.057,0.006,-0.349,0.412,4.246
7,0.057,0.006,-0.393,0.456,4.3
8,0.057,0.006,-0.387,0.45,4.36
9,0.16899999999999998,0.0,-0.409,0.578,4.419
10,0.16899999999999998,0.006,-0.434,0.609,4.482
11,0.057,0.006,-0.442,0.505,4.549
12,0.057,0.006,-0.456,0.519,4.616
13,0.057,0.006,-0.447,0.51,4.686
14,0.16899999999999998,0.006,-0.439,0.614,4.755
15,0.16899999999999998,0.006,-0.402,0.577,4.822
16,0.057,0.0,-0.412,0.469,4.884
17,0.057,0.006,-0.43,0.493,4.947
18,0.057,0.006,-0.408,0.471,5.013
19,0.057,0.006,-0.429,0.492,5.076
20,0.057,0.006,-0.446,0.509,5.141
21,0.057,0.006,-0.358,0.421,5.21
22,0.057,0.006,-0.342,0.405,5.265
23,0.057,0.0,-0.417,0.474,5.317
24,0.16899999999999998,0.006,-0.4,0.575,5.381
25,0.16899999999999998,0.006,-0.396,0.571,5.442
26,0.057,0.006,-0.424,0.487,5.503
27,0.057,0.006,-0.443,0.506,5.568
28,0.057,0.006,-0.427,0.49,5.636
29,0.057,0.0,-0.424,0.481,5.701
30,0.057,0.006,-0.416,0.479,5.766
31,0.057,0.006,-0.409,0.472,5.83
32,0.16899999999999998,0.006,-0.422,0.597,5.893
33,0.16899999999999998,0.006,-0.424,0.599,5.958
34,0.057,0.006,-0.404,0.467,6.023
35,0.057,0.0,-0.405,0.462,6.085
36,0.057,0.006,-0.418,0.481,6.147
37,0.057,0.006,-0.415,0.478,6.211
38,0.16899999999999998,0.006,-0.418,0.593,6.274
39,0.16899999999999998,0.006,-0.388,0.563,6.338
40,0.057,0.0,-0.312,0.369,6.398
41,0.057,0.006,-0.133,0.196,6.446
42,0.057,0.006,-0.196,0.259,6.466
43,0.057,0.006,-0.116,0.179,6.496
44,0.057,0.006,-0.131,0.194,6.514
45,0.16899999999999998,0.006,-0.228,0.403,6.534
46,0.16899999999999998,0.0,-0.174,0.343,6.569
47,0.09699999999999999,0.006,-0.156,0.259,6.596
48,0.332,0.006,-0.062,0.4,6.62
49,0.23199999999999998,0.006,-0.103,0.341,6.629
50,0.23199999999999998,0.006,-0.114,0.352,6.645
51,0.172,0.0,0.053,0.119,6.662
52,0.247,0.006,-0.125,0.378,6.654
53,0.35600000000000004,0.006,-0.007,0.369,6.674
54,2.324,0.006,-0.059,2.389,6.675
55,2.1519999999999997,0.006,-0.137,2.295,6.684
56,0.16899999999999998,0.0,-0.018,0.187,6.705
57,2.798,0.006,0.106,2.698,6.707
