,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.052000000000000005,0.001,-0.327,0.38,3.9
1,0.052000000000000005,0.001,-0.298,0.351,3.95
2,0.052000000000000005,0.001,-0.291,0.344,3.996
3,0.052000000000000005,0.001,-0.259,0.312,4.041
4,0.052000000000000005,0.001,-0.261,0.314,4.08
5,0.052000000000000005,0.001,-0.254,0.307,4.12
6,0.052000000000000005,0.0,-0.267,0.319,4.159
7,0.052000000000000005,0.001,-0.288,0.341,4.2
8,0.052000000000000005,0.001,-0.254,0.307,4.244
9,0.284,0.001,-0.264,0.549,4.283
10,0.284,0.001,-0.287,0.572,4.323
11,0.052000000000000005,0.001,-0.291,0.344,4.367
12,0.052000000000000005,0.001,-0.31,0.363,4.412
13,0.052000000000000005,0.001,-0.3,0.353,4.46
14,0.052000000000000005,0.001,-0.285,0.338,4.506
15,0.052000000000000005,0.001,-0.251,0.304,4.549
16,0.052000000000000005,0.001,-0.262,0.315,4.588
17,0.284,0.001,-0.289,0.574,4.628
18,0.284,0.001,-0.264,0.549,4.672
19,0.052000000000000005,0.001,-0.276,0.329,4.713
20,0.052000000000000005,0.0,-0.296,0.348,4.755
21,0.052000000000000005,0.001,-0.199,0.252,4.8
22,0.052000000000000005,0.001,-0.187,0.24,4.831
23,0.052000000000000005,0.001,-0.268,0.321,4.859
24,0.284,0.001,-0.248,0.533,4.9
25,0.284,0.001,-0.248,0.533,4.938
26,0.052000000000000005,0.001,-0.28,0.333,4.976
27,0.052000000000000005,0.001,-0.3,0.353,5.019
28,0.052000000000000005,0.001,-0.281,0.334,5.065
29,0.052000000000000005,0.001,-0.281,0.334,5.108
30,0.052000000000000005,0.001,-0.271,0.324,5.151
31,0.052000000000000005,0.001,-0.273,0.326,5.193
32,0.052000000000000005,0.001,-0.28,0.333,5.235
33,0.052000000000000005,0.001,-0.273,0.326,5.278
34,0.052000000000000005,0.0,-0.247,0.299,5.32
35,0.052000000000000005,0.001,-0.249,0.302,5.358
36,0.052000000000000005,0.001,-0.265,0.318,5.396
37,0.052000000000000005,0.001,-0.265,0.318,5.436
38,0.052000000000000005,0.001,-0.276,0.329,5.477
39,0.052000000000000005,0.001,-0.251,0.304,5.519
40,0.052000000000000005,0.001,-0.155,0.208,5.558
41,0.29600000000000004,0.001,0.061,0.236,5.582
42,0.33899999999999997,0.001,-0.095,0.435,5.572
43,0.19899999999999998,0.001,0.071,0.129,5.587
44,0.196,0.001,0.057,0.14,5.576
45,0.27899999999999997,0.001,-0.063,0.343,5.567
46,2.0180000000000002,0.001,-0.088,2.107,5.577
47,2.0780000000000003,0.001,0.018,2.061,5.59
48,2.31,0.0,0.144,2.166,5.587
49,0.746,0.001,0.091,0.656,5.565
50,0.364,0.001,0.069,0.296,5.551
51,0.47600000000000003,0.001,0.251,0.226,5.541
52,0.371,0.001,0.037,0.335,5.502
53,0.386,0.001,0.115,0.272,5.497
54,0.386,0.001,0.028,0.359,5.479
