,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.051,0.006,-0.368,0.425,3.906
1,0.051,0.006,-0.339,0.396,3.963
2,0.051,0.006,-0.333,0.39,4.015
3,0.051,0.0,-0.299,0.35,4.066
4,0.051,0.006,-0.302,0.359,4.112
5,0.155,0.006,-0.294,0.455,4.158
6,0.371,0.006,-0.311,0.688,4.203
7,0.267,0.006,-0.366,0.639,4.251
8,0.051,0.0,-0.363,0.414,4.307
9,0.051,0.006,-0.385,0.442,4.363
10,0.051,0.006,-0.408,0.465,4.422
11,0.051,0.006,-0.412,0.469,4.484
12,0.051,0.006,-0.431,0.488,4.547
13,0.051,0.006,-0.421,0.478,4.613
14,0.371,0.0,-0.407,0.778,4.678
15,0.371,0.006,-0.372,0.749,4.74
16,0.051,0.006,-0.383,0.44,4.797
17,0.051,0.006,-0.41,0.467,4.856
18,0.051,0.006,-0.385,0.442,4.919
19,0.051,0.0,-0.397,0.448,4.978
20,0.051,0.006,-0.417,0.474,5.039
21,0.371,0.006,-0.321,0.698,5.103
22,0.371,0.006,-0.308,0.685,5.152
23,0.267,0.006,-0.389,0.662,5.199
24,0.051,0.0,-0.368,0.419,5.259
25,0.051,0.006,-0.368,0.425,5.315
26,0.051,0.006,-0.401,0.458,5.372
27,0.155,0.006,-0.421,0.582,5.433
28,0.155,0.006,-0.403,0.564,5.498
29,0.051,0.006,-0.402,0.459,5.559
30,0.051,0.0,-0.392,0.443,5.621
31,0.051,0.006,-0.393,0.45,5.681
32,0.051,0.006,-0.401,0.458,5.741
33,0.051,0.006,-0.394,0.451,5.803
34,0.155,0.006,-0.368,0.529,5.863
35,0.155,0.0,-0.37,0.525,5.92
36,0.051,0.006,-0.386,0.443,5.976
37,0.267,0.006,-0.385,0.658,6.035
38,0.267,0.006,-0.396,0.669,6.094
39,0.051,0.006,-0.372,0.429,6.155
40,0.051,0.0,-0.276,0.327,6.212
41,0.051,0.006,-0.06,0.117,6.255
42,0.155,0.006,-0.138,0.299,6.264
43,0.155,0.006,-0.05,0.211,6.285
44,0.051,0.006,-0.064,0.121,6.292
45,0.051,0.006,-0.183,0.24,6.302
46,0.267,0.0,-0.13,0.397,6.33
47,0.267,0.006,-0.103,0.376,6.35
48,0.051,0.006,0.022,0.035,6.366
49,0.155,0.006,-0.109,0.27,6.363
50,0.155,0.006,-0.131,0.292,6.38
51,0.051,0.0,0.129,-0.078,6.4
52,0.051,0.006,-0.084,0.141,6.38
53,0.267,0.006,0.072,0.201,6.393
54,0.267,0.006,-0.094,0.367,6.381
55,0.155,0.006,-0.121,0.282,6.396
56,0.155,0.0,0.016,0.139,6.414
57,0.051,0.006,0.198,-0.141,6.412
58,0.051,0.006,0.032,0.025,6.382
59,0.051,0.006,0.18,-0.123,6.377
60,0.151,0.006,0.103,0.054,6.349
61,0.155,0.006,0.099,0.062,6.333
62,0.371,0.0,0.136,0.235,6.318
63,0.267,0.006,0.15,0.123,6.297
64,0.051,0.006,-0.146,0.203,6.274
65,0.051,0.006,-0.161,0.218,6.297
66,0.051,0.006,-0.146,0.203,6.321
67,0.051,0.0,-0.186,0.237,6.344
68,0.051,0.006,-0.083,0.14,6.372
69,0.371,0.006,-0.084,0.461,6.385
70,0.371,0.006,-0.026,0.403,6.398
71,0.182,0.006,0.027,0.161,6.402
72,0.182,0.0,0.06,0.122,6.398
73,0.182,0.006,0.097,0.091,6.389
74,0.182,0.006,0.087,0.101,6.374
75,0.182,0.006,-0.188,0.376,6.36
76,0.39799999999999996,0.006,-0.331,0.735,6.389
77,0.28,0.006,-0.263,0.549,6.44
78,0.051,0.0,-0.329,0.38,6.48
79,0.051,0.006,-0.236,0.293,6.531
80,0.051,0.006,0.039,0.018,6.567
81,0.051,0.006,-0.361,0.418,6.561
82,0.051,0.006,-0.205,0.262,6.616
83,0.371,0.0,-0.264,0.635,6.648
84,0.489,0.006,-0.17,0.665,6.688
85,0.385,0.006,-0.181,0.572,6.714
86,0.16899999999999998,0.006,-0.119,0.294,6.742
87,0.16899999999999998,0.006,-0.087,0.262,6.76
88,0.16899999999999998,0.0,-0.196,0.365,6.774
89,0.063,0.006,-0.107,0.176,6.804
90,0.075,0.006,0.203,-0.122,6.82
91,0.44299999999999995,0.006,0.105,0.344,6.789
92,0.499,0.006,0.033,0.472,6.773
93,0.271,0.0,-0.029,0.3,6.768
94,0.151,0.006,0.229,-0.072,6.772
95,0.22399999999999998,0.006,0.187,0.043,6.737
96,0.22399999999999998,0.006,0.275,-0.045,6.709
97,0.284,0.006,0.498,-0.208,6.666
98,0.22399999999999998,0.006,0.645,-0.415,6.59
99,0.22399999999999998,0.0,0.784,-0.56,6.491
100,0.204,0.006,0.884,-0.674,6.371
101,0.204,0.006,0.628,-0.418,6.235
102,0.596,0.006,0.634,-0.032,6.139
103,0.49200000000000005,0.006,0.652,-0.154,6.042
104,0.5,0.0,0.66,-0.16,5.942
105,0.41200000000000003,0.006,0.671,-0.253,5.841
106,0.47200000000000003,0.006,0.642,-0.164,5.738
107,0.532,0.006,0.743,-0.205,5.639
108,0.759,0.006,0.891,-0.126,5.525
109,0.501,0.0,0.822,-0.321,5.389
110,0.613,0.006,0.78,-0.161,5.262
111,0.644,0.006,0.73,-0.08,5.143
112,0.428,0.006,0.816,-0.382,5.031
113,2.81,0.006,0.855,1.961,4.906
114,0.155,0.006,0.731,-0.57,4.775
115,0.051,0.0,0.64,-0.589,4.663
116,0.051,0.006,0.743,-0.686,4.565
117,0.267,0.006,0.673,-0.4,4.451
118,0.267,0.006,0.501,-0.228,4.347
119,0.051,0.006,0.325,-0.268,4.271
