,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.043,0.006,-0.368,0.417,3.906
1,0.043,0.006,-0.339,0.388,3.963
2,0.043,0.006,-0.333,0.382,4.015
3,0.213,0.006,-0.299,0.518,4.066
4,0.213,0.006,-0.302,0.521,4.112
5,0.043,0.006,-0.294,0.343,4.158
6,0.201,0.006,-0.311,0.518,4.203
7,0.387,0.0,-0.366,0.753,4.251
8,0.22899999999999998,0.006,-0.363,0.598,4.307
9,0.043,0.006,-0.385,0.434,4.363
10,0.043,0.006,-0.408,0.457,4.422
11,0.213,0.006,-0.412,0.631,4.484
12,0.043,0.006,-0.431,0.48,4.547
13,0.043,0.006,-0.421,0.47,4.613
14,0.043,0.006,-0.407,0.456,4.678
15,0.201,0.006,-0.372,0.579,4.74
16,0.387,0.006,-0.383,0.776,4.797
17,0.22899999999999998,0.006,-0.41,0.645,4.856
18,0.22899999999999998,0.006,-0.385,0.62,4.919
19,0.213,0.006,-0.397,0.616,4.978
20,0.043,0.006,-0.417,0.466,5.039
21,0.043,0.0,-0.321,0.364,5.103
22,0.043,0.006,-0.308,0.357,5.152
23,0.043,0.006,-0.389,0.438,5.199
24,0.22899999999999998,0.006,-0.368,0.603,5.259
25,0.22899999999999998,0.006,-0.368,0.603,5.315
26,0.39899999999999997,0.006,-0.401,0.806,5.372
27,0.213,0.006,-0.421,0.64,5.433
28,0.201,0.006,-0.403,0.61,5.498
29,0.201,0.006,-0.402,0.609,5.559
30,0.043,0.006,-0.392,0.441,5.621
31,0.043,0.006,-0.393,0.442,5.681
32,0.043,0.006,-0.401,0.45,5.741
33,0.043,0.006,-0.394,0.443,5.803
34,0.39899999999999997,0.006,-0.368,0.773,5.863
35,0.387,0.0,-0.37,0.757,5.92
36,0.201,0.006,-0.386,0.593,5.976
37,0.043,0.006,-0.385,0.434,6.035
38,0.043,0.006,-0.396,0.445,6.094
39,0.14800000000000002,0.006,-0.372,0.526,6.155
40,2.931,0.006,-0.276,3.213,6.212
41,3.057,0.006,-0.06,3.123,6.255
42,0.48100000000000004,0.006,-0.138,0.625,6.264
43,0.537,0.0,-0.05,0.587,6.285
44,0.379,0.006,-0.064,0.449,6.292
45,0.46,0.006,-0.183,0.649,6.302
46,0.29100000000000004,0.006,-0.13,0.427,6.33
47,3.285,0.006,-0.103,3.394,6.35
48,3.2489999999999997,0.006,0.022,3.233,6.366
49,0.573,0.0,-0.109,0.682,6.363
50,3.219,0.006,-0.131,3.356,6.38
51,3.207,0.006,0.129,3.084,6.4
52,0.22899999999999998,0.006,-0.084,0.319,6.38
53,0.043,0.006,0.072,-0.023,6.393
54,0.043,0.0,-0.094,0.137,6.381
55,0.22699999999999998,0.006,-0.121,0.354,6.396
56,2.736,0.006,0.016,2.726,6.414
57,2.8360000000000003,0.006,0.198,2.644,6.412
58,0.34299999999999997,0.006,0.032,0.317,6.382
59,0.32899999999999996,0.0,0.18,0.149,6.377
60,0.32899999999999996,0.006,0.103,0.232,6.349
61,2.294,0.006,0.099,2.201,6.333
62,2.294,0.006,0.136,2.164,6.318
63,2.464,0.006,0.15,2.32,6.297
64,0.043,0.006,-0.146,0.195,6.274
65,0.14300000000000002,0.0,-0.161,0.304,6.297
66,0.405,0.006,-0.146,0.557,6.321
67,0.301,0.006,-0.186,0.493,6.344
68,0.043,0.006,-0.083,0.132,6.372
69,0.22899999999999998,0.006,-0.084,0.319,6.385
70,0.22899999999999998,0.0,-0.026,0.255,6.398
71,0.22899999999999998,0.006,0.027,0.208,6.402
72,0.201,0.006,0.06,0.147,6.398
73,0.371,0.006,0.097,0.28,6.389
74,0.213,0.006,0.087,0.132,6.374
75,0.043,0.0,-0.188,0.231,6.36
76,0.22899999999999998,0.006,-0.331,0.566,6.389
77,0.22899999999999998,0.006,-0.263,0.498,6.44
78,0.043,0.006,-0.329,0.378,6.48
79,0.043,0.006,-0.236,0.285,6.531
80,0.043,0.0,0.039,0.004,6.567
81,0.213,0.006,-0.361,0.58,6.561
82,0.213,0.006,-0.205,0.424,6.616
83,0.043,0.006,-0.264,0.313,6.648
84,0.22899999999999998,0.006,-0.17,0.405,6.688
85,0.22899999999999998,0.006,-0.181,0.416,6.714
86,0.043,0.0,-0.119,0.162,6.742
87,0.201,0.006,-0.087,0.294,6.76
88,0.201,0.006,-0.196,0.403,6.774
89,0.213,0.006,-0.107,0.326,6.804
90,0.043,0.006,0.203,-0.154,6.82
91,0.22899999999999998,0.0,0.105,0.124,6.789
92,0.22899999999999998,0.006,0.033,0.202,6.773
93,0.043,0.006,-0.029,0.078,6.768
94,2.294,0.006,0.229,2.071,6.772
95,2.452,0.006,0.187,2.271,6.737
96,2.642,0.942,0.275,3.309,6.709
97,0.45799999999999996,3.702,0.498,3.662,6.666
98,0.47,3.6959999999999997,0.645,3.521,6.59
99,0.44,3.69,0.784,3.346,6.491
100,0.55,3.69,0.884,3.356,6.371
101,0.57,3.684,0.628,3.626,6.235
102,0.51,3.684,0.634,3.56,6.139
103,0.531,3.684,0.652,3.563,6.042
104,0.315,3.684,0.66,3.339,5.942
105,0.49700000000000005,3.678,0.671,3.504,5.841
106,0.33899999999999997,3.678,0.642,3.375,5.738
107,0.33899999999999997,3.684,0.743,3.28,5.639
108,0.387,3.684,0.891,3.18,5.525
109,0.275,3.324,0.822,2.777,5.389
110,0.381,0.6000000000000001,0.78,0.201,5.262
111,0.115,0.006,0.73,-0.609,5.143
112,0.6829999999999999,0.006,0.816,-0.127,5.031
113,2.346,0.006,0.855,1.497,4.906
114,0.703,0.006,0.731,-0.022,4.775
115,0.377,0.006,0.64,-0.257,4.663
