,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.05,0.006,-0.368,0.424,3.906
1,0.191,0.006,-0.339,0.536,3.963
2,0.191,0.0,-0.333,0.524,4.015
3,0.05,0.006,-0.299,0.355,4.066
4,0.05,0.006,-0.302,0.358,4.112
5,0.05,0.006,-0.294,0.35,4.158
6,0.34299999999999997,0.006,-0.311,0.66,4.203
7,0.34299999999999997,0.0,-0.366,0.709,4.251
8,0.05,0.006,-0.363,0.419,4.307
9,0.05,0.006,-0.385,0.441,4.363
10,0.05,0.006,-0.408,0.464,4.422
11,0.05,0.006,-0.412,0.468,4.484
12,0.05,0.006,-0.431,0.487,4.547
13,0.153,0.0,-0.421,0.574,4.613
14,0.381,0.006,-0.407,0.794,4.678
15,0.381,0.006,-0.372,0.759,4.74
16,0.05,0.006,-0.383,0.439,4.797
17,0.05,0.006,-0.41,0.466,4.856
18,0.05,0.0,-0.385,0.435,4.919
19,0.153,0.006,-0.397,0.556,4.978
20,0.153,0.006,-0.417,0.576,5.039
21,0.24,0.006,-0.321,0.567,5.103
22,0.24,0.006,-0.308,0.554,5.152
23,0.191,0.0,-0.389,0.58,5.199
24,0.191,0.006,-0.368,0.565,5.259
25,0.05,0.006,-0.368,0.424,5.315
26,0.05,0.006,-0.401,0.457,5.372
27,0.05,0.006,-0.421,0.477,5.433
28,0.05,0.0,-0.403,0.453,5.498
29,0.153,0.006,-0.402,0.561,5.559
30,0.34299999999999997,0.006,-0.392,0.741,5.621
31,0.24,0.006,-0.393,0.639,5.681
32,0.191,0.006,-0.401,0.598,5.741
33,0.191,0.006,-0.394,0.591,5.803
34,0.05,0.0,-0.368,0.418,5.863
35,0.05,0.006,-0.37,0.426,5.92
36,0.05,0.006,-0.386,0.442,5.976
37,0.24,0.006,-0.385,0.631,6.035
38,0.381,0.006,-0.396,0.783,6.094
39,0.191,0.0,-0.372,0.563,6.155
40,0.05,0.006,-0.276,0.332,6.212
41,0.05,0.006,-0.06,0.116,6.255
42,0.153,0.006,-0.138,0.297,6.264
43,0.153,0.006,-0.05,0.209,6.285
44,0.191,0.0,-0.064,0.255,6.292
45,0.381,0.006,-0.183,0.57,6.302
46,0.34,0.006,-0.13,0.476,6.33
47,0.12,0.006,-0.103,0.229,6.35
48,0.155,0.006,0.022,0.139,6.366
49,0.41,0.0,-0.109,0.519,6.363
50,0.37,0.006,-0.131,0.507,6.38
