,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.035,0.006,-0.368,0.409,3.906
1,0.035,0.0,-0.339,0.374,3.963
2,0.035,0.006,-0.333,0.374,4.015
3,0.235,0.006,-0.299,0.54,4.066
4,0.235,0.006,-0.302,0.543,4.112
5,0.035,0.006,-0.294,0.335,4.158
6,0.035,0.006,-0.311,0.352,4.203
7,0.035,0.006,-0.366,0.407,4.251
8,0.035,0.006,-0.363,0.404,4.307
9,0.035,0.006,-0.385,0.426,4.363
10,0.035,0.006,-0.408,0.449,4.422
11,0.235,0.006,-0.412,0.653,4.484
12,0.035,0.006,-0.431,0.472,4.547
13,0.035,0.006,-0.421,0.462,4.613
14,0.035,0.0,-0.407,0.442,4.678
15,0.035,0.006,-0.372,0.413,4.74
16,0.035,0.006,-0.383,0.424,4.797
17,0.035,0.006,-0.41,0.451,4.856
18,0.035,0.006,-0.385,0.426,4.919
19,0.035,0.006,-0.397,0.438,4.978
20,0.235,0.006,-0.417,0.658,5.039
21,0.235,0.006,-0.321,0.562,5.103
22,0.035,0.006,-0.308,0.349,5.152
23,0.035,0.006,-0.389,0.43,5.199
24,0.035,0.006,-0.368,0.409,5.259
25,0.035,0.006,-0.368,0.409,5.315
26,0.035,0.006,-0.401,0.442,5.372
27,0.235,0.006,-0.421,0.662,5.433
28,0.235,0.0,-0.403,0.638,5.498
29,0.035,0.006,-0.402,0.443,5.559
30,0.035,0.006,-0.392,0.433,5.621
31,0.035,0.006,-0.393,0.434,5.681
32,0.035,0.006,-0.401,0.442,5.741
33,0.035,0.006,-0.394,0.435,5.803
34,0.035,0.006,-0.368,0.409,5.863
35,0.035,0.006,-0.37,0.411,5.92
36,0.235,0.006,-0.386,0.627,5.976
37,0.035,0.006,-0.385,0.426,6.035
38,0.035,0.006,-0.396,0.437,6.094
39,0.035,0.006,-0.372,0.413,6.155
40,0.035,0.006,-0.276,0.317,6.212
41,0.035,0.006,-0.06,0.101,6.255
42,0.299,0.006,-0.138,0.443,6.264
43,0.299,0.0,-0.05,0.349,6.285
44,0.519,0.006,-0.064,0.589,6.292
45,0.331,0.006,-0.183,0.52,6.302
46,0.431,0.006,-0.13,0.567,6.33
