,load_kW,generation_kW,power_kW,flow_kW,energy_kWh
0,0.035,0.0,0.42,-0.385,3.786
1,0.035,0.0,0.285,-0.25,3.721
2,0.035,0.0,0.285,-0.25,3.678
3,0.235,0.0,0.351,-0.116,3.634
4,0.235,0.0,0.33,-0.095,3.58
5,0.035,0.0,0.312,-0.277,3.53
6,0.035,0.0,0.347,-0.312,3.482
7,0.035,0.0,0.333,-0.298,3.429
8,0.035,0.0,0.337,-0.302,3.378
9,0.035,0.0,0.368,-0.333,3.326
10,0.035,0.0,0.333,-0.298,3.269
11,0.235,0.0,0.337,-0.102,3.218
12,0.035,0.0,0.289,-0.254,3.167
13,0.035,0.0,0.289,-0.254,3.122
14,0.035,0.0,0.306,-0.271,3.078
15,0.035,0.0,0.351,-0.316,3.031
16,0.035,0.0,0.355,-0.32,2.977
17,0.035,0.0,0.367,-0.332,2.923
18,0.035,0.0,0.4,-0.365,2.867
19,0.035,0.0,0.335,-0.3,2.805
20,0.235,0.0,0.355,-0.12,2.754
21,0.235,0.0,0.37,-0.135,2.7
22,0.035,0.0,0.318,-0.283,2.643
23,0.035,0.0,0.315,-0.28,2.594
24,0.035,0.0,0.387,-0.352,2.546
25,0.035,0.0,0.42,-0.385,2.487
26,0.035,0.0,0.339,-0.304,2.422
27,0.235,0.0,0.344,-0.109,2.37
28,0.235,0.0,0.342,-0.107,2.317
29,0.035,0.0,0.316,-0.281,2.265
30,0.035,0.0,0.33,-0.295,2.216
31,0.035,0.0,0.297,-0.262,2.166
32,0.035,0.0,0.278,-0.243,2.12
33,0.035,0.0,0.336,-0.301,2.078
34,0.035,0.0,0.42,-0.385,2.026
35,0.035,0.0,0.328,-0.293,1.962
36,0.235,0.0,0.315,-0.08,1.912
37,0.035,0.0,0.308,-0.273,1.863
38,0.035,0.0,0.302,-0.267,1.816
39,0.035,0.1,0.228,-0.293,1.77
40,0.035,0.1,0.529,-0.594,1.735
41,0.035,0.1,0.597,-0.662,1.654
42,0.299,0.1,0.379,-0.18,1.562
43,0.299,0.1,0.338,-0.139,1.504
44,0.519,0.1,0.872,-0.453,1.452
45,0.331,0.3,0.419,-0.388,1.319
46,0.431,0.3,0.618,-0.487,1.254
47,0.40700000000000003,0.3,0.722,-0.615,1.16
48,0.035,0.3,0.723,-0.988,1.049
49,0.035,0.3,0.276,-0.541,0.938
50,0.035,0.3,0.443,-0.708,0.896
51,0.035,0.6,0.397,-0.962,0.828
52,0.235,0.6,0.135,-0.5,0.767
53,0.035,0.6,-0.094,-0.471,0.746
54,0.035,0.6,-0.145,-0.42,0.76
55,0.035,0.6,-0.166,-0.399,0.783
56,0.035,0.6,0.078,-0.643,0.808
57,2.255,1.0,-0.035,1.29,0.796
58,2.269,1.0,-0.278,1.547,0.802
59,2.269,1.0,-0.232,1.501,0.844
